address,email,income,monthly_spending,name,phone_number,ssn
경상남도 ***********,gimjun**************,97499608.825~97514591.663,45140141.037~45282660.19,김**,010-*********,75112*********
대전광역********,eunyeo***********,42863077.161~42872896.429,22192728.694~22252325.602,황**,010-*********,82012*********
서울특별시***********,ejang@**************,51347938.021~51356041.504,12872384.276~12873788.872,서**,010-*********,91021*********
대구광역시 ***********,imis*********,94903921.902~94912903.259,39429201.066~39452721.403,조**,010-*********,97010*********
강원도 삼**********,mseong***********,6462362.001~6479615.976,374562.833~375982.83,김**,010-*********,72091*********
울산광역********,gimseong*****************,20547052.16~20557847.839,2005838.586~2007536.492,최**,010-*********,98070*********
경기도 광주************,baghye***********,38541231.625~38559314.628,7255674.301~7262744.697,심**,010-*********,00102*********
대전광역********,zbag@y*************,62028989.214~62057544.997,886635.472~888407.08,오**,010-*********,05072*********
부산광역시*********,gimbora***************,94553745.14~94578262.022,8765677.84~8772738.387,지**,010-*********,83120*********
전라남도 ***********,minsu*********,66877257.378~66884175.17,6644973.049~6660803.488,이**,010-*********,56030*********
경상북도 **********,gwangsu5*****************,40178337.933~40183719.962,10553967.365~10563998.69,권**,010-*********,78030*********
경상북도 ***********,jeongung*****************,83943347.163~83959721.894,20645175.037~20652659.589,조**,010-*********,58052*********
경상북도 ***********,jeongsun*****************,18356027.952~18386429.458,1736269.456~1737061.043,송**,010-*********,01092*********
전라남도 **********,boramna****************,98027675.842~98060915.517,12028230.068~12033807.112,이**,010-*********,02030*********
경상남도 ***********,byeong*************,11310439.832~11348344.904,2347723.272~2350223.341,이**,010-*********,67071*********
대전광역*********,sunjas***********,75789152.139~75825884.206,19069757.788~19077499.276,문**,010-*********,02120*********
광주광역********,qgim@**********,25543780.936~25545482.504,3516382.5~3518349.378,하**,010-*********,53051*********
전라남도 ***********,minjaeja****************,87698633.334~87709850.268,28625443.2~28650480.518,최**,010-*********,10101*********
서울특별*********,ibag@y************,55101459.144~55112751.419,3090137.3~3093798.146,심**,010-*********,94020*********
인천광역*********,mijeon***********,78377877.336~78400199.796,25187779.826~25200460.116,이**,010-*********,54031*********
경상남도 **********,jeongs***********,41273850.066~41305839.025,1353189.098~1355662.94,권**,010-*********,52091*********
제주특별자치**************,ogim@***********,59013256.398~59049525.209,28727863.084~28747898.378,서**,010-*********,87103*********
서울특별*********,baghayu**************,28650828.27~28677702.776,8860526.946~8864273.693,김**,010-*********,68090*********
경상북도 포*************,hbag@j************,49167962.915~49187274.634,7371953.235~7375975.48,허**,010-*********,05033*********
인천광역*********,iyeongm****************,81177289.26~81202634.902,33917107.539~33945588.067,강**,010-*********,97122*********
인천광역*********,yanghyeon******************,94868903.329~94873100.874,14480972.13~14491416.071,문**,010-*********,67120*********
세종특별자치*************,seoyeong*****************,79280767.734~79292326.382,39958955.99~40069949.71,한**,010-*********,99030*********
경상남도 ***********,gangyeon*****************,80678123.216~80706156.49,50959074.208~50983585.654,박**,010-*********,72012*********
전라북도 ***********,seogyeon*****************,75841224.887~75862815.437,3836041.074~3838209.004,윤**,010-*********,57091*********
인천광역시*********,gimse**********,28139744.496~28167915.531,11282386.05~11287875.607,남**,010-*********,93101*********
서울특별*********,minju**********,75895578.761~75907380.848,47420690.693~47486349.429,김**,010-*********,70030*********
강원도 평**********,junho25**************,22795056.062~22815580.424,7659924.258~7661952.026,나**,010-*********,62032*********
강원도 평창***********,rgim@***********,16195909.346~16206800.33,1062810.202~1066482.211,김**,010-*********,60012*********
대구광역시 ***********,myeongsu******************,95521025.257~95525484.079,25783497.536~25811258.562,최**,010-*********,14050*********
충청남도 천**************,yeongsun*****************,96644145.34~96672182.723,23508869.824~23565181.479,박**,010-*********,07051*********
전라남도 ***********,gimjiye***************,5934141.078~5939033.62,1017350.41~1018884.524,이**,010-*********,66052*********
광주광역********,gimog*********,43596986.862~43606513.694,14851261.85~14856179.057,이**,010-*********,67042*********
강원도 홍*********,jeongs**************,81765788.496~81788240.817,4343459.035~4348303.656,김**,010-*********,12112*********
부산광역시*********,ryudoyu****************,43818730.472~43852102.261,8251208.664~8256972.396,홍**,010-*********,03070*********
충청북도 ***********,vmin@j*************,62598992.523~62615876.069,1158264.042~1159605.551,김**,010-*********,46121*********
경상북도 ***********,iyeji**********,89910826.084~89912997.064,2807686.971~2812015.398,이**,010-*********,87101*********
전라남도 ***********,vi@jus***********,74069618.575~74082693.908,30519432.259~30546211.076,윤**,010-*********,85110*********
부산광역시**********,mryu@***********,27224097.487~27236386.612,7301248.947~7314387.908,서**,010-*********,71022*********
전라남도 ***********,ygang@**************,3478365.254~3488559.446,588421.159~589055.676,서**,010-*********,72060*********
전라남도 ***********,ji@g*********,21263077.69~21278850.159,1349442.946~1350949.442,이**,010-*********,84040*********
충청북도 ***********,areum*********,95901376.637~95919974.584,12932987.125~12938784.827,박**,010-*********,46092*********
세종특별자치*************,oha*******,92732926.134~92750217.941,18318564.689~18323265.4,안**,010-*********,82120*********
강원도 정**********,myeongsu******************,94734179.764~94753019.912,8776838.349~8780472.242,김**,010-*********,52071*********
제주특별자***********,jinug*********,82514851.56~82526158.793,17663199.304~17696538.464,한**,010-*********,87100*********
경기도 양**********,eunyeong****************,54176780.069~54201282.872,14951414.885~14964134.195,임**,010-*********,67063*********
충청북도 ***********,bi@ic**********,29467932.593~29471260.906,1755548.474~1756671.747,성**,010-*********,57070*********
인천광역*********,imjinh***********,40466671.22~40503344.146,4657770.83~4659752.252,임**,010-*********,06110*********
광주광역*********,jiweon************,25545482.504~25570602.277,6466511.194~6470467.851,이**,010-*********,57123*********
강원도 *******,hyeons***********,57156624.158~57169827.093,632697.599~633788.27,최**,010-*********,13062*********
대전광역********,ti@yuh***********,84386014.075~84402752.334,35101863.439~35154661.363,송**,010-*********,62012*********
울산광역********,myeongsu******************,29181780.987~29189405.88,8376291.57~8379375.354,이**,010-*********,48081*********
경상남도********,uhe*******,10109111.084~10118831.674,703712.483~704594.082,심**,010-*********,70032*********
충청북도 ***********,bagyeo**************,47936378.775~47948190.708,4233069.15~4238406.282,김**,010-*********,96101*********
경기도 성**********,minjic**************,14995976.538~15033509.361,2732696.251~2736421.229,정**,010-*********,87010*********
광주광역*********,ohaeun************,61822318.13~61867452.8,37552870.894~37581475.582,남**,010-*********,63032*********
서울특별시**********,gimjihy***************,18569992.663~18580106.93,8903979.572~8908227.593,최**,010-*********,68100*********
충청남도 ***********,gimyew*************,74388882.444~74395259.169,16796106.2~16801902.834,최**,010-*********,49051*********
대전광역********,coejun**************,67422677.922~67449313.368,1747423.221~1751385.758,임**,010-*********,03040*********
세종특별자치*************,wgang@*************,94640093.487~94651269.028,1476309.296~1478798.448,최**,010-*********,79030*********
경상북도 ***********,yeeun***********,96112306.292~96127658.762,36266178.945~36315179.445,김**,010-*********,08022*********
울산광역시 ***********,subin07**************,12289402.24~12304192.131,3208960.044~3211648.743,이**,010-*********,68041*********
인천광역시 ***********,bsong***********,6853293.351~6877037.582,3170624.948~3173068.728,김**,010-*********,05061*********
서울특별*********,eunseo0***************,79591613.328~79616649.912,5767310.239~5773901.197,이**,010-*********,52092*********
충청남도 ***********,json*******,38019576.165~38051692.787,7908244.987~7911086.145,김**,010-*********,83012*********
제주특별자치*************,seungm***********,7424023.228~7447360.692,1713517.601~1717437.468,곽**,010-*********,93111*********
울산광역********,myeongj***************,57913577.976~57940035.4,2150153.803~2152131.272,조**,010-*********,95110*********
경기도 용**********,miyeon***********,92578593.782~92581690.584,14057855.719~14065023.038,송**,010-*********,82042*********
세종특별자치*************,minjun************,53731813.318~53737298.755,4768043.702~4769769.495,김**,010-*********,62040*********
대전광역********,yeongc*************,56353546.145~56367125.622,10738124.292~10750351.15,이**,010-*********,85102*********
전라남도 ***********,obag@***********,76246292.724~76263539.984,3900914.775~3902251.492,박**,010-*********,10030*********
광주광역********,jihu57***********,59982682.865~60008496.494,8980981.388~8988344.39,윤**,010-*********,93122*********
대구광역********,caeweon0****************,4252432.871~4265181.12,117476.544~122197.909,정**,010-*********,73010*********
전라남도*********,gimjun************,65334828.775~65369779.562,2282249.145~2284206.189,이**,010-*********,59082*********
경상북도 ***********,sujing************,34076933.817~34102402.789,3049923.734~3053962.256,심**,010-*********,91111*********
광주광역********,eunjugi****************,47749270.208~47761374.284,25745144.352~25770769.875,구**,010-*********,97020*********
서울특별시*********,sgim@*********,71349716.218~71369573.633,8215265.593~8226414.538,김**,010-*********,73102*********
광주광역********,gimseohy*****************,25251347.787~25259445.284,4766646.106~4768043.702,이**,010-*********,54101*********
인천광역시 ***********,gimeunju****************,99159957.872~99162978.293,12917226.188~12925893.023,김**,010-*********,01111*********
강원도 양**********,gimjunse****************,12525296.232~12529537.623,726596.361~727233.75,정**,010-*********,96061*********
강원도*******,hanse***********,24166235.824~24176990.568,4360813.4~4365107.585,김**,010-*********,86070*********
부산광역*********,gimjeo**************,81726292.085~81732782.785,18973005.737~18985971.991,이**,010-*********,54071*********
인천광역시 ***********,xi@******,65756941.714~65799622.539,4786046.837~4800307.4,이**,010-*********,61110*********
경상북도 ***********,hyeon***********,75885646.384~75895578.761,37607711.149~37647199.634,장**,010-*********,89030*********
전라남도 ***********,cim*******,98208726.091~98233326.032,43132897.33~43237097.548,김**,010-*********,74092*********
대구광역********,yeongsu****************,5693429.988~5711124.74,104967.113~105407.94,이**,010-*********,63070*********
강원도 홍***********,seungmin******************,81659994.456~81688992.084,19254640.074~19262809.802,최**,010-*********,77090*********
경상남도 ***********,jinu********,68132143.251~68151901.926,10127219.659~10134169.97,박**,010-*********,14040*********
충청북도 ***********,gimseoy***************,93666558.062~93669629.563,3557172.374~3559888.275,문**,010-*********,02052*********
경상남도 ***********,minjii*************,79995788.55~80005269.398,2847351.871~2850108.194,이**,010-*********,07041*********
제주특별자치*************,qgo@ju************,78650734.419~78670245.688,7724534.087~7729731.354,강**,010-*********,05051*********
경기도 *******,geonugi****************,86321837.73~86325539.051,15302608.717~15306263.336,이**,010-*********,10110*********
제주특별자치**************,gimdoh***********,41411637.044~41447476.122,8948566.132~8951341.324,최**,010-*********,74021*********
광주광역*********,igyeong**************,15477940.021~15485587.102,417158.259~419562.2,우**,010-*********,93072*********
강원도 삼**********,jeongs***********,30487918.054~30496266.155,11063185.74~11068009.343,김**,010-*********,93051*********
경상남도 ***********,jihyegi***************,69811655.323~69840726.345,39130677.906~39150590.918,조**,010-*********,87041*********
광주광역*******,cunja*********,34257994.58~34264382.549,11757531.476~11764662.583,김**,010-*********,12071*********
대구광역********,imins***********,79004444.48~79025338.681,13285135.41~13290378.291,김**,010-*********,95072*********
경기도 안**********,coeseo***********,80706156.49~80742659.815,35296571.449~35345255.974,이**,010-*********,66013*********
세종특별자치*************,ryujungs****************,38673852.317~38683961.744,24987589.48~24997316.563,이**,010-*********,56031*********
서울특별*********,yeongho6****************,4849349.626~4879218.238,517561.061~518527.418,최**,010-*********,77010*********
대전광역********,tmin@**********,31659473.999~31702918.256,200192.506~201460.13,김**,010-*********,14081*********
울산광역********,yeongs***********,60717087.482~60742106.7,431036.536~433766.607,안**,010-*********,04082*********
광주광역********,hyeonjeon******************,77974194.995~77983300.883,5545036.356~5547987.84,홍**,010-*********,10030*********
세종특별자치*************,gimsangh*****************,30713226.025~30726945.422,3496628.186~3497913.401,이**,010-*********,65120*********
인천광역********,hanjun***********,95329394.07~95331428.594,11088460.798~11097266.441,김**,010-*********,86081*********
전라북도********,yunseoyu****************,53822639.209~53842034.37,2488017.934~2491077.297,정**,010-*********,50010*********
경상북도 **********,yeong***********,42549096.119~42566238.84,8625612.99~8632769.423,배**,010-*********,60020*********
경기도 안*********,yeongji***************,29159099.228~29173227.792,2595893.453~2599766.325,백**,010-*********,46060*********
충청북도 ***********,han******,54581849.199~54595595.145,22837259.322~22848353.483,이**,010-*********,99012*********
서울특별*********,jungs**********,71159809.635~71195032.643,20545426.427~20552972.578,박**,010-*********,48020*********
세종특별자치*************,vseo@***********,75057959.62~75108826.879,4334338.47~4339875.267,이**,010-*********,70071*********
부산광역*********,jiyeongg*****************,50896198.917~50919590.864,29558243.537~29577239.74,김**,010-*********,63012*********
부산광역*********,jongsu*************,58426815.429~58442292.661,9350743.629~9355420.736,이**,010-*********,54121*********
경기도 *******,qgim*******,37003943.765~37011934.015,5659521.802~5663123.9,박**,010-*********,98100*********
충청북도 ***********,gimyeo**************,11023528.852~11032706.181,1303872.01~1306127.14,김**,010-*********,50010*********
인천광역*********,minjun************,69497353.61~69566876.693,4639652.163~4641004.028,서**,010-*********,52041*********
울산광역********,ygim@**********,58814909.669~58844857.86,9373965.248~9379642.4,문**,010-*********,86053*********
전라북도 전*************,fi@*****,60847090.288~60857643.852,8365599.487~8376291.57,황**,010-*********,48102*********
서울특별*********,khwang**************,95202126.941~95214363.144,7850360.854~7856653.346,김**,010-*********,03050*********
울산광역********,rgang**********,99563033.718~99600827.915,9113526.741~9123394.916,박**,010-*********,47033*********
울산광역시 ***********,hyeonje***************,39691566.694~39717241.197,13451098.071~13454416.776,이**,010-*********,69010*********
부산광역********,doyuni@**************,59793951.083~59807687.856,4709978.486~4713292.076,김**,010-*********,73111*********
광주광역********,dgang**********,61646976.316~61672650.783,8376291.57~8379375.354,이**,010-*********,48051*********
충청북도 ***********,jeongsun****************,84982735.928~84992780.62,37552870.894~37581475.582,김**,010-*********,88071*********
인천광역시 ***********,ujinb*********,20863841.013~20883225.809,11699649.955~11703117.203,오**,010-*********,47051*********
인천광역*********,seunghyeo******************,71666542.718~71709269.953,295625.554~296257.625,류**,010-*********,96031*********
전라북도 ***********,seongh*************,87737123.346~87763602.068,2081960.869~2083221.549,박**,010-*********,73011*********
광주광역********,coesan************,8076020.645~8083908.51,2379822.896~2384432.118,양**,010-*********,55122*********
충청남도 천**************,gangy***********,48084231.37~48125065.458,24260311.495~24267752.701,류**,010-*********,79042*********
경상남도 ***********,qgim@s*************,99162978.293~99185687.333,32464931.184~32488626.31,박**,010-*********,09090*********
울산광역시 ***********,seohyeo***************,58670037.076~58684473.008,1042844.164~1046374.558,이**,010-*********,07081*********
경상북도 ***********,yeongja***************,4239652.181~4240982.949,661963.802~664907.58,배**,010-*********,97121*********
전라북도 ***********,seongs*************,42613785.64~42634417.507,2888433.882~2890595.54,김**,010-*********,07010*********
충청북도 ***********,wgim@g***********,3426129.239~3448666.985,615261.241~621328.435,강**,010-*********,00070*********
강원도 철**********,ngim@g*************,99049637.951~99054643.016,31123982.333~31129615.65,신**,010-*********,44042*********
제주특별자치*************,pcoe@**********,29486990.389~29504703.648,10073567.201~10078164.472,김**,010-*********,94081*********
전라남도 진***********,kbaeg***********,7992153.177~8022434.678,130114.771~131671.184,김**,010-*********,53051*********
대구광역시*********,yeong***********,88478541.23~88530366.515,8803278.888~8806788.789,김**,010-*********,05101*********
광주광역********,csong@**************,55818368.58~55867925.731,20915820.175~20922564.33,엄**,010-*********,49030*********
세종특별자치*************,sunog*********,26177461.611~26217781.499,541662.483~542039.514,정**,010-*********,65031*********
제주특별자치**************,bagsu*********,33960199.851~34009050.384,1417319.427~1420394.023,하**,010-*********,06080*********
강원도 화**********,anseo***********,77361695.99~77365931.577,3639086.342~3643498.523,이**,010-*********,78122*********
부산광역시**********,goseo**********,21629645.948~21638693.304,2804703.712~2806190.95,김**,010-*********,13100*********
강원도 화**********,sumin96***************,89476930.334~89479997.002,38633790.295~38704079.061,차**,010-*********,94071*********
전라북도********,wgim@j************,9954217.377~9969536.592,7094264.222~7096493.36,강**,010-*********,84090*********
경상남도 ***********,ii@b*******,80986304.11~81001613.864,8491643.074~8494924.059,이**,010-*********,88122*********
인천광역*********,myeongsu******************,87568390.249~87585975.121,29673546.663~29699493.683,오**,010-*********,86052*********
광주광역********,jeongho9*****************,57534960.107~57577638.656,11273464.54~11279606.535,허**,010-*********,49042*********
충청북도 청**************,jeongho**************,22833605.471~22878693.082,9169938.851~9173259.914,김**,010-*********,81072*********
경기도 *******,ihyej**********,97514591.663~97536817.135,44780917.74~44837361.95,엄**,010-*********,99111*********
세종특별자치*************,igyeo***********,74029652.186~74047055.387,7021289.701~7023452.322,장**,010-*********,12123*********
제주특별자***********,gimeunj***************,83149392.144~83167641.7,24051619.787~24075786.724,김**,010-*********,14060*********
전라북도 ***********,migyeong*****************,80896912.744~80921022.54,8900319.376~8901179.764,전**,010-*********,98092*********
전라북도 ***********,subingi***************,28818158.334~28822601.23,18692676.244~18719442.354,이**,010-*********,04122*********
경상남도 ***********,lmun*******,70524094.581~70543212.08,6376868.133~6383857.456,김**,010-*********,13100*********
대구광역********,boram2*************,24738425.724~24758090.699,9751479.253~9756816.501,이**,010-*********,71051*********
부산광역시*********,bagjeong*****************,60468567.542~60510929.877,9251016.256~9254794.751,서**,010-*********,55052*********
부산광역*********,byeong**************,84319202.741~84335437.467,9865218.58~9871908.011,이**,010-*********,78122*********
서울특별*********,yeongsun*****************,2076886.258~2106728.314,277674.219~279948.7,한**,010-*********,99111*********
경상북도 ***********,jinho0***********,9914121.286~9926539.21,4415178.628~4418413.253,김**,010-*********,77102*********
부산광역시**********,coemi**********,75152458.122~75161984.412,34203888.262~34238732.666,박**,010-*********,05020*********
경상북도 ***********,sugjagi***************,42114371.195~42144382.507,3350875.621~3354178.713,심**,010-*********,62102*********
세종특별자치*************,gimjunh****************,87222838.017~87227887.12,24099253.667~24122240.226,우**,010-*********,00101*********
제주특별자치**************,seohyeon******************,84067735.937~84096662.545,2134713.145~2135654.557,이**,010-*********,12102*********
충청남도 **********,ijiye*********,64386760.947~64400609.472,26433651.18~26466379.961,김**,010-*********,11112*********
세종특별자치*************,junyeon****************,8315279.139~8336687.928,726276.195~726596.361,이**,010-*********,49101*********
경상남도 **********,minsu5*************,7497999.636~7510197.892,881892.851~883554.814,김**,010-*********,47072*********
서울특별*********,gimseon***************,28807122.625~28818158.334,2146742.778~2149009.526,심**,010-*********,63090*********
대전광역*********,ogjaya*************,21698378.173~21712226.981,4191033.032~4195541.334,남**,010-*********,62022*********
경기도 포**********,seoyun**************,92684364.435~92708738.173,2079714.4~2081960.869,강**,010-*********,64112*********
충청북도 ***********,sangh***********,16539213.968~16545540.404,2399448.907~2404451.504,김**,010-*********,84060*********
충청남도 ***********,qsi*******,99275711.092~99285505.557,1289118.416~1292187.478,박**,010-*********,50102*********
충청북도 ***********,gimyeong******************,57122537.904~57139998.27,8856675.454~8860526.946,김**,010-*********,47070*********
충청북도 ***********,jeongsu****************,29883516.641~29905530.291,20294553.393~20299434.941,이**,010-*********,70101*********
경기도 연**********,jangju**************,22369660.762~22393503.499,3282856.472~3286906.236,김**,010-*********,08022*********
울산광역시 ***********,jihu21************,9113318.168~9164515.244,526682.591~528530.564,김**,010-*********,81040*********
충청남도 천**************,qmun@***********,59433330.096~59454360.011,1744191.525~1744885.724,이**,010-*********,82120*********
전라북도 ***********,yeju*********,42343880.268~42365983.455,3175190.252~3177646.978,이**,010-*********,93050*********
대구광역********,cgim*******,72447212.551~72468313.052,8751874.078~8757094.26,이**,010-*********,81052*********
제주특별자***********,zi@******,78767130.831~78787299.795,10962278.902~10966995.0,김**,010-*********,53040*********
서울특별********,yeongs***********,18751117.894~18768272.133,8653333.85~8660224.433,이**,010-*********,77011*********
광주광역*********,fgim@**********,75922717.387~75934889.287,37372809.65~37454294.103,이**,010-*********,64110*********
경상북도 봉***********,jiu11@**************,12904738.537~12937062.031,4467447.959~4469891.187,이**,010-*********,04081*********
경상북도 ***********,gimyeweo****************,48720529.6~48731446.036,593816.08~596011.873,남**,010-*********,86090*********
강원도 정**********,jiabag@**************,25622739.587~25658474.55,4962278.16~4970365.09,박**,010-*********,56061*********
충청북도 ***********,vi@jus***********,3620145.472~3635877.906,624877.806~628698.952,김**,010-*********,10090*********
부산광역*********,munsum*************,47643667.358~47696682.51,4150258.549~4152940.8,정**,010-*********,57102*********
충청북도 ***********,coedonghy******************,81372290.34~81385532.218,33594923.526~33635798.163,박**,010-*********,45121*********
세종특별자치*************,junhy***********,98386301.229~98408294.517,37736465.526~37788793.606,남**,010-*********,52092*********
전라북도 ***********,jeonghu**************,43991808.622~44021523.363,16231934.64~16239450.223,진**,010-*********,81062*********
충청남도 ***********,yunyu**********,46402803.756~46416315.716,23835666.309~23850920.468,김**,010-*********,63081*********
전라남도 ***********,oseo@s***********,15536459.643~15542387.714,4619368.683~4623801.62,김**,010-*********,11040*********
경상남도 창원***************,gimar**********,32291411.208~32325607.799,1042844.164~1046374.558,신**,010-*********,93060*********
광주광역********,seongmin******************,52891261.48~52899566.83,22664001.766~22674797.036,윤**,010-*********,53120*********
광주광역********,uryu@**********,71068223.059~71075147.772,22902127.662~22949901.2,박**,010-*********,45020*********
울산광역********,jeongsig*****************,46282456.285~46311292.713,5524110.259~5526648.858,문**,010-*********,00121*********
충청북도 ***********,geonu*********,60088231.664~60119631.239,8354055.616~8365599.487,박**,010-*********,72031*********
경기도 *******,seoyeo**************,50636315.872~50697660.339,9234478.446~9238439.786,이**,010-*********,82100*********
제주특별자***********,cgim@*********,27864728.94~27877055.554,5997315.165~5998235.361,권**,010-*********,03090*********
서울특별*********,xhwang*************,95092279.598~95110162.399,38479692.774~38545954.035,김**,010-*********,80050*********
대전광역********,seoyeon**************,9897488.98~9898697.004,2336366.405~2337804.403,김**,010-*********,62010*********
강원도 원**********,jeongung****************,63205878.798~63247717.408,6401581.23~6404003.202,한**,010-*********,00022*********
전라남도 ***********,jeongho9****************,68151901.926~68159101.352,5933550.554~5935703.08,김**,010-*********,04010*********
충청남도 ***********,yeong***********,50356938.315~50370436.436,24258965.447~24260311.495,이**,010-*********,96112*********
경상북도 ***********,gimminju****************,46979268.121~46991183.688,24237253.144~24241705.94,홍**,010-*********,52090*********
인천광역********,hagwangs****************,25514920.598~25543780.936,7963924.826~7966958.082,박**,010-*********,60120*********
경기도 광**********,yunseo3****************,43176163.043~43191002.442,6116815.542~6121510.28,허**,010-*********,99100*********
제주특별자치*************,coeminju****************,61036610.768~61050016.027,12268445.523~12275262.991,최**,010-*********,72062*********
세종특별자치*************,mo@jus***********,59059452.84~59065689.504,7882598.054~7884955.34,김**,010-*********,52021*********
전라남도 ***********,yunca***********,49187274.634~49201986.86,7101713.379~7103961.057,김**,010-*********,46062*********
세종특별자치*************,baghyeons*******************,18751117.894~18768272.133,856387.906~860711.095,이**,010-*********,48022*********
전라북도 ***********,minseog**************,17852861.638~17875171.872,4464103.708~4467447.959,김**,010-*********,56111*********
광주광역********,jeongs**************,81712546.396~81726292.085,21930074.741~21943014.374,김**,010-*********,63062*********
경상북도 ***********,sugja**********,94415892.2~94423279.733,53512024.388~53575237.979,이**,010-*********,86121*********
인천광역시 ***********,gimjiyeo*****************,48661801.934~48671623.208,3447512.637~3452604.757,강**,010-*********,45112*********
부산광역********,ygim@y*************,49949824.944~49985153.451,2935917.702~2938524.642,이**,010-*********,51112*********
충청남도 ***********,coedoyu****************,61005068.128~61020444.612,12798567.92~12804822.316,이**,010-*********,08122*********
제주특별자치**************,jgim*******,95835830.57~95845251.801,7579803.722~7584313.702,이**,010-*********,73080*********
세종특별자치*************,wgang@**************,51769173.826~51789954.469,2390307.189~2393084.423,박**,010-*********,04102*********
대구광역********,jihui***********,18589438.0~18606413.352,207005.306~207274.432,이**,010-*********,91013*********
전라북도 전*************,eyang**********,48731446.036~48747416.204,12240294.024~12268445.523,박**,010-*********,59080*********
전라남도 ***********,qi@co*********,72073625.866~72090251.486,11863961.982~11871970.211,김**,010-*********,70031*********
세종특별자치*************,sanghyeo****************,10155553.829~10157271.555,1083005.012~1083364.617,이**,010-*********,99102*********
대전광역********,yeongc***********,30487918.054~30496266.155,11074507.417~11081337.625,하**,010-*********,85110*********
울산광역********,gimju***********,88677075.415~88704454.147,13644917.096~13656818.219,김**,010-*********,95082*********
전라북도 ***********,jihuni@**************,25622739.587~25658474.55,5875489.442~5877909.765,하**,010-*********,03121*********
대전광역*******,jiyeong6****************,9406315.572~9449380.684,6743773.797~6750106.88,김**,010-*********,57021*********
경상북도 **********,ubag@*********,22041788.98~22058757.742,1938619.616~1940182.049,오**,010-*********,65111*********
경상북도 포*************,jongsu***********,25866438.017~25898074.848,10639066.827~10641797.298,김**,010-*********,88031*********
충청남도 논***********,gimare**************,54652384.25~54681361.174,4339875.267~4341841.574,박**,010-*********,78030*********
전라북도 ***********,gimhyeo**************,90386529.398~90408849.47,2999264.36~3002401.054,김**,010-*********,12110*********
대전광역********,jihungi***************,35067646.306~35084658.125,1654717.762~1657871.675,윤**,010-*********,62072*********
강원도 횡**********,dsong@*************,71083475.815~71103702.63,18513011.714~18525193.047,류**,010-*********,56072*********
부산광역*********,baeggeo****************,42771475.686~42804803.984,6677081.92~6685786.926,하**,010-*********,54091*********
부산광역*********,minji6*************,62709033.8~62737793.703,5059148.155~5059918.134,배**,010-*********,61041*********
전라남도 ***********,sangh***********,79182394.414~79190985.009,3315595.445~3316994.166,김**,010-*********,94042*********
서울특별*********,ubag@j***********,19346076.726~19388163.272,1511975.482~1513520.681,박**,010-*********,50100*********
울산광역시 ***********,vgweon@**************,21623307.198~21629645.948,3861648.951~3862315.296,류**,010-*********,58092*********
강원도 횡**********,yeongh***********,12883139.744~12904738.537,2609421.824~2613022.96,오**,010-*********,52120*********
충청남도********,miyeon************,59249647.455~59267358.835,19780161.015~19795694.938,이**,010-*********,69110*********
제주특별자치*************,gyeongs***************,75389508.469~75410764.976,10585690.882~10588344.631,서**,010-*********,06090*********
서울특별시**********,seohy***********,29224124.887~29246491.377,1542346.654~1545189.318,서**,010-*********,06080*********
전라남도 ***********,gimseoye*****************,99275711.092~99285505.557,54353513.757~54485753.924,박**,010-*********,02121*********
서울특별********,ujang**********,61366093.304~61379153.178,22584310.657~22593938.28,이**,010-*********,56081*********
충청북도 ***********,seongmi**************,73140764.744~73159766.716,4291388.916~4302471.013,최**,010-*********,67090*********
인천광역시 ***********,fcoe@**********,65284937.563~65296174.952,8420831.821~8430917.38,이**,010-*********,87022*********
울산광역********,gwagse*************,39101442.918~39112790.671,5839028.749~5843252.818,이**,010-*********,08102*********
대구광역*********,iogs********,40961849.439~40964207.146,5494679.971~5499930.486,구**,010-*********,47031*********
부산광역*********,ji@ju***********,33295958.62~33313445.538,2893971.38~2894898.79,최**,010-*********,82052*********
대구광역시*********,seong***********,74422905.579~74440572.517,14478644.457~14480972.13,오**,010-*********,72031*********
대구광역********,caeweo**************,85493373.058~85502505.853,3259939.751~3261778.98,남**,010-*********,01070*********
전라북도 ***********,yeongs***********,61672650.783~61709469.52,29247559.57~29287290.227,이**,010-*********,94050*********
전라북도 ***********,coehaeu****************,43084901.746~43102453.064,2091921.358~2095159.744,이**,010-*********,50103*********
인천광역*********,yunsang****************,8891960.816~8905482.8,184887.715~187722.605,이**,010-*********,96060*********
경기도 *******,ii@ya***********,91746890.876~91763350.356,15907584.935~15925799.706,최**,010-*********,69100*********
광주광역*********,seongs*************,94101854.039~94127849.61,5738901.312~5744193.48,김**,010-*********,67033*********
충청남도 ***********,jeongsu6****************,59717334.673~59723976.954,34461915.946~34479780.768,지**,010-*********,74082*********
인천광역********,sinyeo***********,90047195.938~90085012.252,24038693.794~24040464.978,김**,010-*********,53111*********
강원도 원**********,jeonggwan******************,34667425.879~34671276.324,128977.923~130114.771,김**,010-*********,77042*********
부산광역********,minseoggi******************,45076125.117~45089556.843,14988425.684~15011514.933,손**,010-*********,02080*********
광주광역********,bseo@g************,91471435.203~91499730.635,26225906.377~26233844.507,김**,010-*********,75060*********
세종특별자치*************,jangare****************,86766717.589~86778004.155,24651139.378~24706912.355,허**,010-*********,09122*********
광주광역********,jeongsu****************,76407025.495~76424398.45,11588392.446~11597517.532,문**,010-*********,67091*********
인천광역*******,sanghu***********,18289049.565~18293630.14,2579088.008~2580079.207,조**,010-*********,79031*********
