address,email,income,monthly_spending,name,phone_number,ssn
대전광역시 중구 대흥동,yeongmigim@gimgim.org,59292998,11929219,서현지,010-2306-7318,630131-1809863
광주광역시 서구 화정동,seongho41@yu.com,43066796,22989526,주정훈,010-6147-7568,080915-3060558
대전광역시 중구 무수동,hyeonsug86@gimi.net,2293694,750474,김영자,010-1265-3911,961123-2516164
강원도 원주시 신림면 용암리,gimjungsu@yu.kr,92315800,35676370,신미정,010-3664-3541,720128-1501132
전라남도 고흥군 동강면 오월리,minjigweon@yu.com,55815852,16321001,고서윤,010-9918-3213,810715-1643137
광주광역시 동구 지산동,bagyeongceol@yuhanhoesa.com,28895935,2663544,김중수,010-8928-7344,840210-2740507
경상북도 포항시 북구 남빈동,yejiha@gimryu.com,89453418,1645871,이성수,010-5628-2842,910911-2598098
서울특별시 성동구 상왕십리동,ajang@yu.org,39643934,5894779,이민지,010-7910-2688,721202-2655178
전라북도 익산시 황등면 율촌리,gimdoyun@jeongii.net,50369076,14973302,이시우,010-1200-2351,450903-1384509
충청남도 당진시 정미면 봉성리,wi@jeongi.com,98156852,23167521,고은주,010-4316-2290,620618-2173320
전라남도 장성군 남면 월곡리,doyuncoe@yuhanhoesa.kr,88055369,18884489,김현정,010-4772-3129,841126-1637703
전라북도 전주시 덕진구 산정동,eheo@bagyun.kr,57494305,14254312,임서영,010-3715-4245,790412-1742116
광주광역시 광산구 신동,iujin@yuhanhoesa.kr,69399303,25898038,윤병철,010-7034-6374,811010-2402579
서울특별시 노원구 공릉동,yujinseong@yu.com,7822975,5609107,김혜진,010-1781-1094,640616-1806852
인천광역시 강화군 양사면 철산리,sujinbag@ju.kr,94214369,14731146,이예원,010-8458-6713,460411-2478926
서울특별시 강북구 미아동,yeeun78@jusighoesa.com,20159271,5187776,김상호,010-8124-3566,920226-2602551
서울특별시 관악구 봉천동,ijunyeong@bagigu.kr,95648636,48997434,최지혜,010-9502-4611,130819-4693250
부산광역시 수영구 남천동,ogsun61@ju.kr,34074312,18604654,김재현,010-3591-3950,940327-1844460
대전광역시 서구 도안동,gimsugja@yuhanhoesa.com,28822718,4012973,김준서,010-3781-4320,841231-1853426
충청북도 단양군 대강면 황정리,hayunbag@ju.org,10572714,3190309,김진호,010-9502-7640,820912-2743371
경상북도 울진군 평해읍 삼달리,iogsun@jusighoesa.com,82122790,24044824,장지혜,010-4112-4930,930708-1109024
세종특별자치시 세종시 전동면 석곡리,zi@iihan.com,64785794,6908532,오재현,010-3267-7977,590210-2192486
세종특별자치시 세종시 전의면 다방리,seoyeongi@gimgim.kr,74579669,13451046,류예은,010-8740-1456,110730-4249545
전라북도 무주군 무풍면 증산리,hhan@yuhanhoesa.org,41678640,8716959,이정희,010-8396-8916,530925-2467858
대구광역시 남구 봉덕동,junseoi@ju.kr,94956773,45934197,이영환,010-1969-1631,020823-3705490
경상남도 의령군 용덕면 와요리,sugjabag@honggweon.kr,68279930,8543161,박지우,010-8604-1420,670204-1139974
경상남도 창녕군 성산면 운봉리,soneungyeong@ju.org,87265211,26772742,김정훈,010-8148-4248,071227-3663177
대전광역시 유성구 복용동,mi@bagibag.kr,17060066,2798261,김수민,010-1061-6997,550920-1602716
경기도 과천시 문원동,yeonghoyang@ii.net,52370122,24766143,김현지,010-4238-7590,851019-2121297
울산광역시 남구 여천동,eo@gimgimgim.com,85413727,15314110,황영길,010-6848-1832,720227-2919907
세종특별자치시 세종시 금남면 장재리,bi@ju.org,59165911,8620140,김미영,010-2049-3853,570311-1129035
전라북도 완주군 고산면 성재리,pmin@jusighoesa.net,9623458,809485,배예준,010-2904-7859,880903-2841268
대구광역시 서구 원대동2가,jangseungmin@heoi.com,66780097,7093961,김옥순,010-1826-4956,950302-2924135
충청북도 음성군 대소면 소석리,hyeonjun61@bagseohong.com,82641461,14695151,김병철,010-2112-1391,650320-1633675
세종특별자치시 세종시 조치원읍 정리,hyeonjeongjo@yuhanhoesa.net,75916568,15686900,진지우,010-7832-7413,930629-1530337
부산광역시 영도구 청학동,minjigim@igimsin.org,13707113,3884859,김종수,010-3882-5718,741005-1122814
충청북도 괴산군 청천면 고성리,bagjeongung@yu.net,80253875,18681902,김성훈,010-6859-3323,110802-4278252
울산광역시 중구 서동,junhyeog44@yu.com,9576530,1814952,김혜진,010-2478-1892,841124-2357844
경상북도 경산시 남산면 상대리,jeongho98@yuhanhoesa.kr,43495538,22622125,이민준,010-9766-9530,530226-2745082
서울특별시 관악구 남현동,bagsubin@seogimi.com,19592707,2143848,김옥자,010-3792-4153,900113-2402814
전라북도 전주시 완산구 중앙동1가,coeseojun@jusighoesa.com,25586093,6732453,장서현,010-6647-8475,570118-2421100
대구광역시 중구 대안동,gwangsu15@ii.com,44249717,25079484,배서현,010-4066-7044,531012-2879522
전라남도 순천시 별량면 운천리,jgim@ju.kr,41980942,5657027,고영수,010-4521-1843,581207-1461761
경상북도 영천시 화산면 부계리,haeungim@baggimseo.kr,62919788,15996509,김영순,010-8716-5707,990623-2563272
광주광역시 서구 쌍촌동,jeongsiggim@yuhanhoesa.com,51344611,1667905,류정식,010-2592-5424,961002-2155434
인천광역시 옹진군 덕적면 진리,chong@igim.org,22688539,1407440,한영환,010-8097-3420,130423-4679102
강원도 평창군 진부면 하진부리,ijaehyeon@igimgim.com,9452525,867278,이정숙,010-2703-9896,510519-1220343
세종특별자치시 세종시 연서면 기룡리,bageunji@yuhanhoesa.com,74439739,26916455,김은서,010-8782-6784,121206-4624067
전라남도 순천시 해룡면 신대리,geonugim@yu.org,31986673,18906061,박준혁,010-2052-7762,031212-3755965
충청북도 영동군 심천면 용당리,hyeonji19@gimgangjeon.com,81090352,43834869,전정수,010-5130-6983,780917-2402838
전라북도 장수군 산서면 오산리,yeongsuseo@yu.com,88414187,6089058,홍은정,010-2966-2206,880619-1226619
부산광역시 연제구 거제동,nnam@ju.kr,38940419,7538259,오정식,010-3888-8391,940511-1805215
울산광역시 북구 호계동,juweonmun@ju.com,80837340,15041102,이서윤,010-7916-3742,680409-2623144
충청북도 영동군 심천면 기호리,ci@gimi.kr,62224623,1216619,김민석,010-1059-9814,090731-4768983
광주광역시 북구 삼각동,yunmisug@songim.com,8365663,295626,이정남,010-7182-6750,860709-1272465
울산광역시 울주군 청량읍 문죽리,isunog@yuhanhoesa.com,56090907,5778327,박정순,010-2955-4711,861021-2726278
전라남도 나주시 반남면 흥덕리,xbag@imun.com,19700766,9662557,이우진,010-2901-4509,610226-1701997
부산광역시 수영구 민락동,wbag@jusighoesa.com,77125018,14483921,한지은,010-8624-4377,810610-2575567
대전광역시 중구 중촌동,yujingim@yu.net,95957120,15010274,박현숙,010-6210-1664,610403-2403106
울산광역시 북구 명촌동,jiu29@igim.com,55890012,6980850,곽현준,010-5233-1260,991203-1773550
제주특별자치도 제주시 애월읍 상가리,ngim@gimjangi.com,40456481,5046470,박준혁,010-3227-9615,531117-2574027
전라남도 나주시 봉황면 용곡리,ibyeongceol@ju.com,82066596,39893508,장성훈,010-2573-5736,531205-1275601
부산광역시 동구 초량동,ri@yuhanhoesa.com,14120652,1775871,최정순,010-3884-8631,930920-2538297
경기도 성남시 중원구 중앙동,gimyeonggil@coehwanggim.com,89912491,19149972,장정훈,010-7058-4306,040213-3682314
충청북도 단양군 단양읍 도전리,chwang@ju.kr,82110130,5360844,한현우,010-4144-7120,111104-4352320
대구광역시 서구 내당동,hi@hongi.kr,52584851,14500021,노숙자,010-4886-5866,010112-3821753
충청남도 서천군 화양면 대하리,yeongceoljang@bagjogang.com,31610363,11014690,양영일,010-6394-8294,590331-2471324
인천광역시 부평구 부평동,seoseongmin@iogim.com,54925870,15764597,송현준,010-1742-9895,790711-1450621
대구광역시 서구 비산동,goyeonghyi@yu.com,78983075,13206632,이유진,010-5717-1608,490807-1297969
세종특별자치시 세종시 연서면 와촌리,gimjaehyeon@yuhanhoesa.com,33106810,6990266,김서현,010-6775-7045,460421-2945347
인천광역시 옹진군 백령면 남포리,gyeongsugi@jusighoesa.org,48535293,13781505,조민서,010-8032-5317,900917-1661951
경상북도 칠곡군 기산면 봉산리,yusunog@angim.com,4139159,345433,이상현,010-4415-7290,860629-1596315
대전광역시 대덕구 삼정동,misugca@ju.com,67547381,14533107,배예준,010-2448-1186,871217-2773880
충청남도 계룡시 엄사면 도곡리,ogjagim@ju.kr,76461123,14735647,김현우,010-9010-6691,460209-2948367
제주특별자치도 서귀포시 법환동,jinusong@jusighoesa.net,50709277,17137377,류성호,010-4400-5410,041207-3444056
대전광역시 대덕구 이현동,xi@yuhanhoesa.kr,96374919,69572595,김주원,010-8749-5101,900627-1437948
대전광역시 유성구 용계동,jangyeongil@igimcoe.kr,94958939,2181487,오영식,010-9647-4884,000124-3445902
전라북도 익산시 왕궁면 쌍제리,seongho56@yuhanhoesa.com,33927256,6053703,안민지,010-9175-4498,590928-2567499
전라북도 완주군 삼례읍 구와리,mo@ju.com,62993637,18576740,박숙자,010-5719-2635,871219-1454364
울산광역시 남구 달동,baghayun@gwagnam.kr,75357445,3396442,박수진,010-9144-5960,690605-2738430
광주광역시 북구 운정동,jbag@gimgim.com,95829231,33087852,주영환,010-8859-7586,520531-2197033
제주특별자치도 제주시 한림읍 월림리,oi@gweongweongim.kr,42714477,11873274,박미경,010-6070-5837,930404-2763316
충청북도 청주시 흥덕구 오송읍 상봉리,yeongho05@yu.net,18421698,2702943,권성민,010-3269-9204,590919-1173402
경상북도 울릉군 북면 나리,junyeongbag@namgang.net,27110742,4448950,김하윤,010-6989-2873,140603-3545362
울산광역시 중구 남외동,seongjingim@jusighoesa.kr,88908628,11337074,남영식,010-3350-6987,651231-1105953
대전광역시 유성구 갑동,seongmin03@eomnamgim.com,97006180,10813894,김시우,010-9838-3982,790514-2148902
광주광역시 북구 용강동,ibyeongceol@gimcoei.com,69650905,20031421,박서현,010-3794-8129,750713-2155979
울산광역시 중구 교동,sanghyeonryu@yu.com,35843884,3782686,이현준,010-7345-1741,850518-2045818
경상남도 함안군 칠원읍 유원리,mgim@coeyun.com,21245673,10199761,양현우,010-7587-3881,861112-2635934
광주광역시 북구 충효동,eunjugim@jusighoesa.net,67342460,30970685,박지연,010-4607-4138,600207-2913636
대전광역시 서구 산직동,eunjeongi@seonggimgim.kr,2390317,280379,박민재,010-4970-2406,050511-4932333
인천광역시 남동구 서창동,eunseo71@ju.kr,70450953,1689287,최정숙,010-5910-1928,120713-3339655
경상북도 성주군 성주읍 금산리,yeeun17@jangyunjang.net,32273673,14692775,손영희,010-1820-7721,760706-1746830
충청북도 보은군 보은읍 수정리,qbag@jusighoesa.kr,78160841,8155289,이현준,010-2696-3603,841224-2134927
전라남도 목포시 죽교동,mgang@gwagbaeg.com,92930009,42448657,권은정,010-3890-4582,980813-2566717
울산광역시 남구 황성동,gimjieun@iheo.com,91092430,45256015,장정자,010-9958-6437,080723-3792249
경상북도 경산시 자인면 계림리,jieun37@muncoeyun.kr,98984323,6573893,윤정수,010-3459-3776,721229-2843964
부산광역시 수영구 망미동,vi@isonjang.kr,22685178,7185146,김아름,010-1199-7465,461027-2401729
전라남도 나주시 죽림동,gimjimin@yuhanhoesa.com,43212451,9633077,최지훈,010-1074-6732,770531-1188703
울산광역시 중구 학성동,nu@yuhanhoesa.com,72484987,22663743,김시우,010-7413-7589,100203-3491557
대전광역시 동구 정동,yeongsig98@seongjang.kr,51949044,20610328,우아름,010-8804-1006,060827-4128521
서울특별시 강북구 미아동,suminjin@yu.kr,44247977,18236802,류숙자,010-1005-9635,930614-2309150
대구광역시 달성군 유가읍 가태리,ojunho@yu.kr,86686054,12990978,윤영순,010-3308-5818,080910-3174363
전라남도 해남군 문내면 석교리,ci@yuhanhoesa.com,98104064,49238455,최동현,010-4674-1719,490406-2604331
제주특별자치도 서귀포시 남원읍 위미리,jieun64@yu.net,65328535,8138245,강재호,010-2979-2278,441224-2566692
서울특별시 동작구 신대방동,nson@simgang.org,81445417,1916077,허은경,010-7547-4434,101224-3600270
충청북도 제천시 왕암동,angwangsu@yuhanhoesa.com,88985512,42819971,김지아,010-7200-8761,920428-2546881
전라남도 목포시 창평동,gimdonghyeon@gohongseong.kr,4906683,313457,송재현,010-6502-2208,780121-2946870
제주특별자치도 제주시 구좌읍 월정리,jiyeon23@ju.com,67492819,9575705,최서현,010-2583-1903,790822-2742337
대전광역시 유성구 덕명동,seojungim@seonggimbag.org,98756634,14789507,김재호,010-1315-9296,861018-2700477
광주광역시 광산구 옥동,ui@baebaejeon.com,49635217,8380989,양승민,010-4755-2256,500609-1184293
강원도 양양군 양양읍 남문리,gimseoyeong@igimbag.kr,46468139,1421647,이명숙,010-7959-6074,850911-1466663
강원도 횡성군 우천면 양적리,imyeongja@bago.kr,21862319,6944782,김혜진,010-2318-6383,870122-2315714
제주특별자치도 제주시 한림읍 귀덕리,coehyeonjeong@jusighoesa.kr,67897706,16543972,김영일,010-8992-1819,571202-2942446
전라남도 광양시 광양읍 사곡리,byeongceolan@jeongcoei.net,68875618,44005784,김정식,010-1549-6959,600620-1729012
대전광역시 서구 봉곡동,jinujeong@yu.com,79383770,4758019,류준호,010-2555-6752,110814-4859466
충청북도 괴산군 불정면 창산리,fgim@gwaggim.com,15765316,1537982,김춘자,010-6930-5157,610102-1934361
경상남도 창원시 진해구 용원동,xgim@ju.com,35581125,7973582,김영환,010-3149-2697,530821-1413431
충청북도 단양군 매포읍 안동리,ogim@jusighoesa.net,18511465,8771193,이유진,010-9667-6843,800401-2384426
대구광역시 수성구 성동,jeonghun62@gimigim.com,2122578,744825,김서준,010-6312-2843,600721-2741955
경상북도 상주시 낙동면 낙동리,juweonjeong@baegogim.kr,28383191,11722986,이성민,010-4378-1683,930202-1628304
경기도 수원시 장안구 영화동,eunjugu@igim.net,45539768,2259982,이민석,010-7647-8533,640215-2018001
울산광역시 북구 신천동,bagyeongceol@bagi.com,66344553,28377329,김하윤,010-1770-4187,840415-1377484
경상북도 봉화군 물야면 북지리,bagjimin@baggimbag.net,87069635,7194521,엄서현,010-3516-3655,480126-2561508
서울특별시 강동구 고덕동,dohyeonbag@jusighoesa.com,98436398,31878149,오성현,010-3548-3075,620620-2439697
충청남도 계룡시 신도안면 정장리,jiagim@jusighoesa.kr,17721190,202405,한윤서,010-5718-8310,120711-3582085
전라남도 고흥군 봉래면 사양리,rnam@yuhanhoesa.net,21340183,8278859,조영호,010-2133-7782,021119-4920511
충청북도 청주시 서원구 남이면 비룡리,jaeho17@jusighoesa.com,71291110,1109136,오지민,010-5325-8773,560917-2960733
대전광역시 중구 호동,ogim@jusighoesa.kr,61883808,6099846,오아름,010-8556-5004,460528-2070405
울산광역시 울주군 온양읍 대안리,lgim@gimio.com,60986337,9086357,이진호,010-3097-2699,090225-3096024
인천광역시 강화군 불은면 신현리,mgim@yuhanhoesa.com,21369085,9276488,강준혁,010-2362-3067,900514-1781636
대구광역시 북구 구암동,lgang@jusighoesa.com,94865158,55302503,강지현,010-5964-6261,850705-1260845
세종특별자치시 세종시 조치원읍 원리,ujincoe@gweonogim.org,3351604,832136,정서준,010-1958-8982,930808-1697096
경상남도 창녕군 도천면 덕곡리,gimyeongsun@baegigim.com,99162961,70847175,강서준,010-6903-5702,000311-3738451
부산광역시 남구 용호동,seunghyeon91@ju.com,28978646,6583006,권서현,010-7171-2196,540521-2788827
서울특별시 노원구 상계동,hyeonu49@jusighoesa.com,91581382,36938769,유숙자,010-8279-6366,810715-2583010
세종특별자치시 세종시 전동면 봉대리,areumgim@yu.org,8885600,1314900,박윤서,010-3901-7030,110305-4402625
세종특별자치시 세종시 연동면 응암리,yeongmigim@ju.com,22258503,5733433,이예준,010-4207-3135,611124-1660792
전라남도 광양시 진월면 송금리,li@jusighoesa.kr,46145582,1780672,이지영,010-8845-6043,040604-4799616
인천광역시 미추홀구 학익동,oseongsu@hwangbag.com,24493654,956763,박영미,010-1446-8154,001031-4643655
부산광역시 사하구 감천동,aan@ryui.kr,30884327,4638659,김민재,010-2381-1352,580811-1903108
경상북도 성주군 월항면 대산리,kjang@igim.kr,96028889,31441495,김윤서,010-3446-3674,940216-1047503
제주특별자치도 서귀포시 성산읍 난산리,bagsangho@janggim.kr,20755242,138875,강정웅,010-5638-2803,790206-1681800
부산광역시 기장군 기장읍 연화리,zseo@gimihan.kr,71801094,40946625,박준혁,010-6782-5729,970729-1517187
강원도 고성군 현내면 제진리,seonghyeon74@igim.kr,76663749,2103937,김영수,010-9653-3763,091223-4469999
서울특별시 관악구 남현동,seonghyeonseo@gimbag.kr,70477301,17420628,김민석,010-4731-1469,481008-2686491
충청남도 천안시 동남구 오룡동,bgim@yuhanhoesa.net,12683480,4624615,진상현,010-9480-1672,031101-4681804
인천광역시 옹진군 대청면 대청리,gimseoyun@anyang.com,8493829,1210840,전정식,010-8963-4905,150129-3825504
제주특별자치도 제주시 도평동,qji@mingang.kr,87792989,19688473,우승민,010-1709-5846,920820-2335423
강원도 속초시 금호동,jeongho37@icoe.kr,41317231,14731796,한성진,010-6242-8270,940816-1637779
부산광역시 동구 초량동,minjun17@ju.org,61199963,25287715,김영환,010-6949-3255,100423-4724234
서울특별시 마포구 현석동,nbag@bagbaegbag.kr,28628477,7630395,홍상훈,010-8708-5738,570708-2769874
강원도 동해시 단봉동,myeongjagim@baegi.net,99856092,7581296,곽성훈,010-9727-3187,461224-1900913
전라남도 영광군 영광읍 와룡리,rgim@yuhanhoesa.com,99961429,20899300,김영진,010-4388-5998,070112-3760428
경상북도 상주시 화서면 상현리,gimseohyeon@ju.kr,73621969,23183266,송정희,010-7297-4524,600820-1076794
전라남도 나주시 동강면 월송리,byeongceolhong@baegim.com,6266503,3972496,한민지,010-7711-1846,040427-3896922
경상남도 거창군 주상면 성기리,gyeongsugcoe@hacoe.kr,67063249,2673619,송지현,010-8449-3025,840220-1495840
충청남도 홍성군 홍성읍 구룡리,gweonjunhyeog@janggangjeong.kr,44732121,8165297,김도윤,010-7735-3156,880121-2868840
부산광역시 동구 범일동,lgim@jusighoesa.com,84597677,49620950,강명자,010-1972-1760,750710-1248112
경상남도 합천군 대양면 함지리,xsim@yuni.com,78899991,22312425,이진호,010-3682-8506,800712-1623702
전라북도 익산시 함라면 금성리,lcoe@bagnoi.kr,94946367,7645561,심옥순,010-4485-8950,041008-4053739
인천광역시 계양구 용종동,minsu06@gimbag.com,6025115,629416,김영식,010-5779-7984,120528-3431596
세종특별자치시 세종시 조치원읍 상리,yujinyang@ju.org,67271129,10992176,김은서,010-9201-3376,691220-2155684
전라북도 순창군 풍산면 상촌리,hayunsin@songcoei.com,81234277,39366195,백정자,010-3315-4625,461204-1072451
대전광역시 대덕구 대화동,seungmin46@ibag.com,86986971,6442555,김은주,010-7734-5460,530915-2528932
경기도 광주시 오포읍 고산리,coegyeongsu@yuhanhoesa.kr,8578477,3595859,고현준,010-7539-5957,840330-1280068
충청북도 단양군 단양읍 장현리,simyeongsig@jusighoesa.kr,22075159,4231715,김서준,010-5990-3847,630729-1394601
부산광역시 북구 만덕동,no@ryuyun.com,44053090,14347728,황하윤,010-3132-3788,010322-3659077
광주광역시 북구 운암동,yeji53@ju.com,30028152,13858486,송지현,010-7234-9905,780209-1201429
충청북도 증평군 증평읍 중동리,gimsunja@gimio.kr,73986996,17618564,김미영,010-5095-8267,860717-1916250
전라남도 순천시 별량면 대곡리,gimmisug@yu.kr,79434219,11494359,김은서,010-1798-5366,930208-1518462
전라남도 신안군 지도읍 읍내리,yunseoi@ju.kr,30912471,2807495,이정남,010-6635-3088,881209-2200651
울산광역시 북구 신현동,caeweon83@jusighoesa.kr,71450510,22794618,홍상훈,010-9302-8011,011209-3722506
충청북도 제천시 수산면 전곡리,hyejingim@jusighoesa.kr,96030156,10796428,안선영,010-7778-4045,010103-4279326
부산광역시 북구 금곡동,seogyeongsu@jusighoesa.org,35672486,1270058,김은경,010-6410-4249,891221-2179880
강원도 영월군 북면 덕상리,sujinbae@jusighoesa.com,71885838,13776573,이서준,010-6684-1968,591118-1206251
인천광역시 남동구 남촌동,hyejingim@namsongbag.org,53212377,31729387,송영길,010-8916-1855,120726-3052282
경상남도 진주시 이반성면 용암리,eunjeonggim@jusighoesa.com,35231246,7075937,박하윤,010-4560-7348,881211-1146222
부산광역시 서구 동대신동3가,sangceol29@isong.kr,71940993,1564339,이서현,010-6892-6352,480302-2136097
대구광역시 달서구 이곡동,qgim@gimhan.net,61799074,16503741,홍도윤,010-9159-3736,531003-1699721
전라남도 나주시 다도면 송학리,ogim@ii.kr,10695618,933812,김미영,010-7926-6011,030203-3628752
부산광역시 강서구 미음동,myeongsugbag@ju.org,69145205,17751024,이명자,010-1148-4278,661214-1048301
인천광역시 연수구 옥련동,areum83@gimno.net,54524839,2267017,김아름,010-2502-7478,980722-1877290
서울특별시 서대문구 천연동,mijeongcoe@seojin.kr,95008937,5624616,남현정,010-7594-1235,921206-1478998
강원도 정선군 화암면 호촌리,mbag@yuhanhoesa.net,83560702,2687036,강영철,010-1277-9646,780906-2043839
울산광역시 동구 동부동,ncoe@sonimun.com,28061560,4209149,김채원,010-5799-8120,700704-1642412
광주광역시 서구 동천동,jsong@ju.com,71226760,17314854,노은주,010-1492-1252,620903-2195013
강원도 양구군 동면 임당리,dgim@ju.com,67835906,141250,서은지,010-9460-4859,510315-1132783
광주광역시 남구 서동,jiugim@baggim.com,70829319,15202771,최정식,010-5469-7385,780128-2820299
전라북도 진안군 상전면 구룡리,yungyeongsu@yu.org,80284259,8200660,곽준호,010-4604-9505,980314-2821074
충청북도 청주시 서원구 남이면 수대리,sanghungim@gimi.com,19035680,2519950,한옥자,010-8805-1820,920206-1703060
강원도 춘천시 사북면 오탄리,munhyeonji@ju.net,80675177,20999801,김현숙,010-5946-1666,540410-2704348
울산광역시 중구 장현동,wgim@ju.com,96056827,5066258,서건우,010-3167-5419,920125-1284662
충청북도 충주시 금가면 도촌리,gweongyeongsu@yu.com,54988813,43132352,박수진,010-3258-3980,780811-2327940
부산광역시 동구 초량동,ohong@jusighoesa.org,25807312,3889500,김준영,010-1377-7886,700212-1627300
인천광역시 강화군 불은면 삼성리,lgweon@gimnambaeg.com,28080612,2285211,박진호,010-7094-8975,900424-2132859
세종특별자치시 세종시 장군면 도계리,tjang@yu.kr,54360973,1355904,이정숙,010-4296-3026,030427-3837905
경기도 과천시 갈현동,gjeong@yanggimbag.com,39350631,8452925,강지후,010-9789-4652,520202-1280841
경상북도 칠곡군 동명면 송산리,mgim@yuhanhoesa.com,16302065,4479173,이성호,010-4432-5595,101022-3194552
인천광역시 남동구 운연동,ihyeonjun@ju.com,5158908,113436,박영자,010-3242-2110,561001-1058701
충청남도 서천군 시초면 용곡리,seunghyeongang@yuhanhoesa.org,18857839,7882263,윤옥순,010-9498-2768,090423-4529085
경기도 하남시 춘궁동,hyeonsuggim@iseo.com,84623485,16846119,최경자,010-3626-1752,030811-3310579
대전광역시 중구 대흥동,songminjae@jusighoesa.org,73010193,34495247,이정웅,010-9480-2216,530928-2038968
서울특별시 금천구 가산동,minji68@gimgim.org,8543556,3733389,최동현,010-6756-2997,880326-2426242
충청북도 제천시 덕산면 성암리,ogim@jusighoesa.kr,62566441,23724502,장은지,010-7756-7051,910112-2903796
제주특별자치도 제주시 애월읍 하귀1리,coeminseog@jusighoesa.com,74133194,10345396,이혜진,010-1070-9049,470119-2381390
부산광역시 동래구 온천동,subin78@gimsong.com,76634727,33716203,심영자,010-6043-5665,950503-2555337
강원도 화천군 화천읍 아리,coeogsun@gimi.com,71916709,23915879,이서준,010-2074-2535,030828-4754752
부산광역시 남구 문현동,jihyeoni@gweongim.com,87803160,16499093,이재현,010-5561-8223,540512-1285985
울산광역시 울주군 온양읍 대안리,namseonyeong@ii.org,87548140,8287863,김순옥,010-9558-6591,100718-3636685
광주광역시 북구 우산동,osim@jusighoesa.org,38956801,7823657,강경희,010-5194-4110,500924-2902501
울산광역시 북구 어물동,ggu@ibaeg.kr,31894804,3798548,류정남,010-7329-6651,690822-1729194
충청북도 음성군 생극면 오생리,gimjunyeong@yu.com,80741858,9073853,구영진,010-7491-8913,680303-2213055
강원도 홍천군 서석면 검산리,migyeong94@baggimseo.kr,78105472,19621733,황건우,010-2009-6530,611107-1604998
경상북도 성주군 벽진면 용암리,sunog65@jusighoesa.com,91647109,12662179,오광수,010-1621-7137,931115-2132953
전라북도 고창군 고창읍 죽림리,ogja06@yu.org,39656110,20914955,하서연,010-4976-7648,730226-2824748
인천광역시 부평구 청천동,seonghyeon48@yu.net,72730235,2068850,김진우,010-4859-6608,100611-3915718
부산광역시 연제구 거제동,jaeho01@igimbag.kr,35817714,5505354,이영철,010-9124-9658,700625-2171051
강원도 철원군 갈말읍 문혜리,geonui@gimryui.org,4979084,610047,정옥순,010-4422-9391,071024-4370098
경기도 부천시 상동,jihugim@gimgang.kr,29706013,3380546,김현준,010-7304-5218,911126-2119246
강원도 영월군 중동면 녹전리,xcoe@ju.com,65438274,5843983,이진호,010-8060-5172,021112-3101338
대구광역시 동구 봉무동,ui@songryu.net,92061821,14214296,이현지,010-2272-3855,570511-2463697
서울특별시 성북구 동소문동7가,than@gimgim.org,65441014,2274549,이지연,010-3357-7627,670921-1689600
광주광역시 서구 세하동,sanghosim@yu.kr,45733332,6968014,김상현,010-5541-5358,630401-1750285
강원도 속초시 노학동,ason@bagi.kr,44581141,2139743,강예원,010-3896-5707,050209-3630905
대구광역시 중구 봉산동,iareum@jusighoesa.com,32006270,6075499,나숙자,010-1241-8610,030913-4931301
경기도 파주시 문산읍 당동리,jeongsug34@yu.kr,89869400,11405993,김현준,010-4345-4614,540522-2688893
충청남도 홍성군 구항면 청광리,hyeonji23@yuhanhoesa.net,90235281,19215122,박건우,010-7904-9343,130913-4884564
대전광역시 유성구 관평동,jieun50@yu.com,54741552,4066771,남지우,010-6583-4325,770926-2712491
충청남도 공주시 정안면 광정리,sanghungim@ganggimhwang.com,42214477,14950431,이은서,010-9083-5535,830528-2489552
울산광역시 북구 산하동,hyeonju70@ju.net,23625169,2458222,이혜진,010-3598-9805,841128-1905838
대전광역시 동구 천동,minseogsong@jusighoesa.net,25577497,4960497,손현주,010-3089-8728,810510-2323035
전라남도 신안군 자은면 유천리,yeonghwan82@ju.kr,74875461,35216086,김아름,010-9128-3033,840516-2507723
부산광역시 해운대구 송정동,jihui@jusighoesa.com,83109122,29536853,우성훈,010-8808-9254,110709-3330343
경상북도 김천시 모암동,yejinu@ju.com,26841820,13997256,김미정,010-4865-1947,900709-1624714
울산광역시 북구 양정동,byeongceoli@ju.kr,33485735,2057536,이지후,010-7509-8518,120830-3670233
강원도 철원군 동송읍 상노리,gimhyeonju@ju.kr,51958449,5016114,장현주,010-5075-8081,880301-1175729
충청남도 서산시 해미면 오학리,xi@yu.com,64960545,22062906,송동현,010-9982-5254,751107-2331800
강원도 고성군 토성면 천진리,seongjin97@bagjanggim.com,22815724,135618,최서준,010-6037-3864,651222-2404124
전라북도 군산시 성산면 여방리,di@yu.com,53243995,12509015,김영미,010-2111-3264,500907-2608585
경기도 안양시 만안구 박달동,mijeonggim@igimi.com,53061533,16458060,송정희,010-3235-5924,111104-3807895
서울특별시 중랑구 상봉동,mijeong79@jusighoesa.com,6523308,589921,강서연,010-6392-4342,450314-1304494
강원도 영월군 남면 연당리,wbae@jusighoesa.kr,62134099,19609219,나정호,010-1265-1719,820716-2616500
전라남도 장흥군 대덕읍 분토리,minji21@ju.com,18156077,2134214,김건우,010-4230-8636,130119-4943324
울산광역시 남구 남화동,baegeungyeong@igang.com,2652247,1697376,이경수,010-1086-6504,871119-1266627
강원도 인제군 인제읍 합강리,ai@seoi.com,11166654,7030608,류동현,010-5637-9649,110927-3869061
