name,ssn,phone_number,email,income,address,monthly_spending
박성민,850619-1644716,010-6455-1381,ijihu@yuhanhoesa.kr,75911535,제주특별자치도 서귀포시 표선면 표선리,2276444
손지영,450217-2180252,010-6463-2470,migyeong79@yu.kr,60081577,경기도 과천시 문원동,3348368
서정수,460129-1583040,010-6040-3441,fi@yu.org,47177779,경기도 포천시 신북면 삼성당리,1467919
한재현,620817-1465014,010-3942-2410,geonu67@yuhanhoesa.com,59482248,대구광역시 수성구 수성동3가,23547370
양예원,030604-3462883,010-6618-2831,yeongceol11@janggimcoe.kr,72071199,광주광역시 남구 봉선동,15865447
이예지,710914-2864724,010-3700-5850,xbae@jusighoesa.com,35552792,제주특별자치도 제주시 오라삼동,5906674
장시우,880312-2030805,010-4323-1644,jeongungcoe@sinhongbag.com,49178610,전라남도 광양시 봉강면 구서리,4341187
최민재,530808-1949740,010-1545-8959,baghyeonju@gimseoheo.com,62024584,경상북도 영주시 부석면 임곡리,1970665
안민준,670227-1070374,010-5955-5901,hyeonji99@yuhanhoesa.kr,88537623,부산광역시 사상구 삼락동,6025528
하지혜,890401-1615364,010-6837-9530,mgim@joibag.org,40711324,경상북도 성주군 수륜면 작은리,11718911
김재호,730609-2784151,010-2999-9039,seongsucoe@ju.org,81122593,제주특별자치도 서귀포시 남원읍 신흥리,34247401
양지현,720712-1947089,010-9673-7666,hayun22@gweongimryu.kr,82161986,충청북도 영동군 양산면 원당리,24865513
김진호,710420-2334168,010-4999-6240,junseo20@yuhanhoesa.com,39045298,경상남도 함양군 유림면 손곡리,6255250
백상훈,490826-2313048,010-8595-3931,heosangho@yu.kr,7573465,울산광역시 동구 동부동,2586551
이상철,461108-2107732,010-5451-4272,gimhyeonu@hanbag.kr,68697583,대전광역시 동구 사성동,8347139
김정희,970711-2456952,010-9665-3410,seunghyeon12@jusighoesa.com,91718142,전라북도 김제시 용지면 봉의리,25313495
김현지,870111-2570966,010-2273-1909,minjaegim@ihan.com,87697221,대구광역시 서구 상리동,2740884
김민준,911029-1944332,010-3310-5591,yeongmi98@yunibag.com,29468380,경상북도 칠곡군 석적읍 반계리,17146780
강우진,810919-1413899,010-4215-8477,ui@jusighoesa.kr,18966407,서울특별시 서초구 반포동,9435914
하정자,050404-3596616,010-2900-8112,mi@namyu.com,65662347,충청남도 논산시 강경읍 북옥리,3262136
이민서,001213-4578276,010-2167-4858,sgim@gangseo.kr,59812190,광주광역시 동구 용산동,10627959
김영철,650620-1552657,010-2852-4946,seunghyeonbag@yu.kr,59072048,서울특별시 송파구 방이동,23800338
김순옥,821120-1048575,010-2772-4013,iogja@gimgimryu.org,2481191,전라남도 해남군 북평면 서홍리,802221
장성수,930130-1321953,010-8920-1505,bagjeongnam@yu.kr,44965717,충청북도 음성군 맹동면 봉현리,11430586
서경숙,991122-2752594,010-3800-7847,yejisong@ju.net,73787397,제주특별자치도 서귀포시 서호동,10379721
한정식,940712-2240874,010-9822-7410,hyejini@yu.org,2793460,대전광역시 서구 봉곡동,306800
김건우,840405-1443158,010-2448-6355,jihyeon32@coebag.org,3519879,인천광역시 미추홀구 도화동,242116
최지연,130305-4167181,010-2706-1594,dohyeon46@yu.org,52887408,경상남도 창녕군 대합면 신당리,565493
오혜진,011219-4924494,010-9039-8199,jeongho38@jusighoesa.kr,28358601,경상남도 창녕군 남지읍 시남리,6889488
김지민,970727-2711762,010-9113-8712,bjeong@anjang.org,59166493,전라북도 무주군 설천면 미천리,25202120
김준서,651105-1093399,010-3680-5097,dyun@igim.net,27917423,인천광역시 옹진군 덕적면 백아리,5232679
김서연,660528-2139227,010-4827-8971,seongmin43@ju.com,56016069,울산광역시 중구 교동,9401873
김정숙,970220-1495931,010-3786-8053,lgweon@yu.com,58900049,부산광역시 동구 범일동,10753928
홍중수,070314-3288502,010-5873-5105,vhwang@ju.com,62025512,인천광역시 미추홀구 학익동,38419616
고주원,680524-1880500,010-3440-1904,hongminsu@yuhanhoesa.com,56555854,경상남도 거창군 가조면 마상리,7051374
이진우,110504-4245111,010-8151-9653,jeongsunhwang@yuhanhoesa.com,47480552,부산광역시 사하구 당리동,9673776
배광수,970424-2151324,010-3478-5802,hanhaeun@yuhanhoesa.com,74538522,세종특별자치시 세종시 금남면 신촌리,13399172
박영환,451223-1588920,010-1178-8407,gimsunog@yunju.com,58465365,울산광역시 동구 미포동,12834759
김윤서,870114-2272308,010-7928-4509,ggim@coegim.com,10151488,충청북도 음성군 생극면 생리,3808633
문경수,740525-2175202,010-6918-5191,ugim@ibaggim.com,63493968,광주광역시 북구 용강동,5708717
김서연,010814-4234351,010-4845-8250,acoe@yuhanhoesa.net,13688291,경상남도 의령군 용덕면 와요리,8806078
안동현,930905-1632008,010-4294-4905,naeunjeong@yuhanhoesa.kr,58234092,서울특별시 종로구 와룡동,23477516
김영미,850114-1136519,010-9791-7629,munyeongsu@yu.com,66365763,세종특별자치시 세종시 장군면 봉안리,8718170
홍하윤,821120-2528839,010-9263-4082,juogsun@igim.net,71868578,전라남도 영광군 군남면 포천리,770307
김준영,690911-2218057,010-2017-2106,janggeonu@gweonyun.com,95923061,제주특별자치도 서귀포시 안덕면 덕수리,50391576
나하은,710611-2476046,010-3268-5048,jeongsu41@igim.com,52065948,인천광역시 미추홀구 관교동,8809772
한성수,940818-1662285,010-7265-3062,boramcoe@seobag.kr,9878872,서울특별시 관악구 남현동,578881
강민수,490728-1810341,010-7935-7795,myeongsugno@gimyuncoe.com,89624613,경상남도 하동군 양보면 지례리,2778858
이성수,480330-1713203,010-1337-3351,jeongsuha@ju.com,87247570,대구광역시 북구 국우동,7488754
이혜진,451203-1910406,010-1518-9156,misuggim@jusighoesa.kr,69438447,서울특별시 성북구 동선동5가,36066167
서경희,830219-1895258,010-3679-2526,ejo@jusighoesa.com,23882309,충청남도 부여군 남면 신홍리,3021212
김예지,581227-2967544,010-4660-6154,coejiu@ju.com,21367809,전라북도 정읍시 감곡면 계룡리,11878235
김수빈,831221-1863376,010-3548-9712,gimhaeun@ju.org,86838533,충청남도 아산시 음봉면 신정리,6160318
박성민,651024-1710137,010-4206-3235,cajeongja@yu.kr,31552659,세종특별자치시 세종시 부강면 갈산리,6363858
김상훈,851130-1146993,010-7475-7317,gimgyeongja@yuniryu.com,60417589,세종특별자치시 세종시 연기면 한별리,20018529
이미영,980817-1355329,010-2735-7474,gangsunog@jusighoesa.com,6878325,세종특별자치시 세종시 장군면 하봉리,3332208
김영자,861001-1628986,010-1862-9754,gyeongsugim@seojang.com,86554502,세종특별자치시 세종시 장군면 용암리,19245000
고옥순,840118-2586158,010-3515-2865,seoseonghun@igwagi.com,34477264,제주특별자치도 제주시 한경면 저지리,591238
김현숙,051111-4835140,010-9688-1195,cheo@jusighoesa.org,61305012,부산광역시 연제구 거제동,28100259
김현우,870616-1731585,010-7552-3791,sanghobag@ibagseo.kr,47771458,경상남도 창원시 성산구 상복동,19328875
손미정,910901-1967368,010-7198-3094,yeonghoju@gimbaggim.com,88060810,대구광역시 수성구 이천동,3035065
이영자,860919-1699467,010-6859-2685,wi@baeii.com,51957282,경상남도 창원시 마산회원구 내서읍 용담리,25096050
양수빈,540328-2765786,010-6450-2959,siui@gimbagjang.kr,61531863,전라남도 완도군 군외면 삼두리,2802991
지순자,131207-4543421,010-3282-6601,wca@jusighoesa.com,13614559,경상북도 경주시 동천동,2226455
이동현,601117-1151374,010-6645-6301,eunju51@gimgim.net,44551137,경기도 연천군 신서면 대광리,8896152
김준호,911227-2731683,010-9773-7826,jihugim@gimjang.net,64814255,충청남도 천안시 동남구 북면 사담리,2255564
이지연,041006-3413288,010-2617-7226,yeongsugi@iyunyang.com,69787076,인천광역시 연수구 옥련동,22081278
오지영,511021-1674726,010-1131-4741,byeongceolbae@gangi.org,93950721,제주특별자치도 서귀포시 남원읍 의귀리,11032128
이예지,741124-1319632,010-5100-6415,borami@ju.org,20289325,전라북도 전주시 완산구 중앙동1가,12215228
전준영,650604-1389069,010-6496-7331,eson@gujang.com,89092069,전라북도 완주군 화산면 승치리,36279169
고명숙,100612-3145982,010-1833-2124,suminmin@yu.org,70625869,강원도 홍천군 남면 유치리,14571986
김지훈,070216-3805425,010-7305-4815,yeongjai@yu.kr,52227543,경상북도 군위군 의흥면 금양리,20512486
박도윤,981019-2599913,010-3743-3330,cgim@mungim.kr,39602733,세종특별자치시 세종시 전의면 신흥리,5615771
송영길,900924-1484503,010-3929-7181,seongjin66@jusighoesa.com,92061000,전라남도 곡성군 곡성읍 신월리,9316398
박도현,500305-2147754,010-4194-1629,jeongsiggim@gimbaecoe.com,56478125,울산광역시 북구 매곡동,7754263
김민석,071130-4695983,010-5639-9238,yeongsu80@ibaggim.com,64909035,전라북도 남원시 대산면 길곡리,21533676
김승민,741019-2336002,010-9125-1752,yeongil03@ihanmun.com,70802016,서울특별시 성동구 옥수동,19232080
서준영,980420-2477803,010-6596-1243,mgim@yuhanhoesa.com,7572319,전라남도 장흥군 회진면 신상리,2535823
김준혁,470417-1305580,010-5254-7882,yeweon65@yu.com,77939450,대전광역시 동구 상소동,11142895
송현준,800724-2004938,010-5062-6361,ji@yuhanhoesa.kr,54433629,강원도 강릉시 담산동,24048394
이미경,521112-2882319,010-1681-2406,iseojun@caeomi.com,2191389,광주광역시 서구 유촌동,105408
김지아,570204-2044183,010-2396-9883,hansumin@songgimbag.com,97673567,제주특별자치도 제주시 화북일동,23177974
박영희,800213-2789180,010-1298-9954,di@baegryugo.com,92880991,경상북도 포항시 북구 흥해읍 성곡리,667317
고미경,761114-1610980,010-1487-3260,jangjongsu@janggim.org,71571493,전라남도 함평군 함평읍 기각리,35537768
김미숙,541029-1342938,010-9647-7986,hjang@yuhanhoesa.org,44324501,경상남도 창원시 성산구 사파동,13542491
김명숙,690927-1802697,010-4416-3190,misug37@coecoebae.net,99145164,인천광역시 부평구 부평동,7062539
황옥순,030208-4244174,010-4384-7985,gangjihu@ihwangyun.net,22025827,울산광역시 울주군 웅촌면 고연리,5408366
이병철,050429-4045356,010-9424-2333,gimeunseo@jusighoesa.net,22880112,충청북도 청주시 상당구 문의면 문산리,16337871
김영진,590304-2926538,010-8028-9620,yeweonheo@ju.kr,97316824,부산광역시 수영구 남천동,52671109
장수민,961101-1444144,010-6381-3182,jaehyeon61@jusighoesa.com,92339525,전라남도 나주시 산포면 산제리,1573645
양민서,030420-3674227,010-5278-2578,jeongja25@gimi.kr,27545144,제주특별자치도 제주시 용강동,1306207
이상현,770828-2437104,010-8050-8839,fjeon@igang.net,85852039,제주특별자치도 제주시 한림읍 상대리,19979397
민진호,660401-1948882,010-3812-7664,seongmini@yuhanhoesa.com,43012832,전라북도 전주시 완산구 중화산동1가,1644487
손건우,070207-4429571,010-7865-7373,sujin45@igimgweon.com,48987850,전라북도 부안군 행안면 역리,5210314
이성훈,590202-1034626,010-9202-9642,jeongsubag@ju.kr,7617353,제주특별자치도 제주시 애월읍 하귀2리,1588307
김하은,660901-1456568,010-3193-9293,gweonmyeongja@songgimo.com,70371130,울산광역시 울주군 웅촌면 대대리,6887906
전정식,670927-2775335,010-4558-6697,hyeonjeongeom@jusighoesa.com,74615542,충청남도 서산시 해미면 반양리,3313841
김순자,950928-2778305,010-4519-3475,myeongjayun@yuhanhoesa.kr,19165955,광주광역시 서구 벽진동,1804739
정승현,690918-1490585,010-6003-5032,gimjihu@yu.kr,97716076,대전광역시 대덕구 대화동,5936509
김영철,620819-2854273,010-6276-9746,jeonghun85@yu.kr,65029770,제주특별자치도 서귀포시 호근동,224585
윤우진,130730-3815892,010-6987-4398,junhyeogbag@muni.com,48519138,인천광역시 미추홀구 숭의동,15141028
안영길,541106-1149886,010-4191-6194,jaehyeon94@yuhanhoesa.kr,85500069,대전광역시 중구 목동,3930852
장성훈,970915-2821290,010-3300-1815,jiyeongim@bagcoegim.org,99004705,부산광역시 해운대구 좌동,44780478
박정순,460706-2022351,010-3661-6735,sujinbag@yu.net,53520958,광주광역시 광산구 용동,8909909
이미숙,821207-2724429,010-4972-5394,ihyeonju@yuhanhoesa.com,69655535,부산광역시 중구 대청동3가,10473567
김동현,140918-4080114,010-3165-9261,yeongceolcoe@yunohong.com,36016219,충청북도 영동군 양강면 두평리,14747377
김서현,140420-3161999,010-4504-4315,seonyeong22@gimjini.com,78479470,충청북도 음성군 소이면 봉전리,15437240
김상철,670526-1015360,010-2356-5421,gcoe@gimjang.net,88134538,인천광역시 동구 만석동,27593196
배현우,850127-2324041,010-4272-5304,doyunhan@gimbagmin.kr,40529689,경상북도 영양군 석보면 요원리,11908417
김민수,050922-4717025,010-8369-4068,byeongceol28@icoejeong.kr,31394642,광주광역시 북구 연제동,2027302
이민석,511031-1333578,010-5342-7192,seonghungim@gangani.com,35120175,울산광역시 중구 성남동,4202016
이성수,010519-4677046,010-9727-5191,ayun@yuhanhoesa.kr,37133739,경상북도 김천시 부항면 월곡리,7699169
이정희,850826-2646973,010-1952-2090,yi@gimca.org,74560994,충청북도 청주시 청원구 주성동,9944219
이현우,020726-3105765,010-6810-4383,ijiu@yu.kr,73434213,전라북도 임실군 덕치면 가곡리,12464161
김경수,630527-2714044,010-7535-1353,yeongsigbag@yu.org,39915017,전라북도 진안군 동향면 성산리,11488781
문성훈,030630-4263185,010-1140-5268,fi@ganggim.net,70693142,울산광역시 중구 학산동,10633293
홍중수,600613-2871073,010-1368-2960,jaehyeon02@jusighoesa.com,79002143,부산광역시 동구 수정동,7070474
이은주,111001-3399563,010-7610-4331,jangminji@ju.kr,93882992,부산광역시 중구 동광동1가,8839241
허성수,080518-4874205,010-1083-1185,gi@yuhanhoesa.kr,39909230,전라북도 군산시 미원동,18564117
최숙자,891107-1546508,010-4538-8586,igyeonghyi@gimgimbag.com,64323996,대전광역시 동구 판암동,30754314
김중수,060608-3338242,010-1830-3371,seohyeonan@ocoecoe.com,30695763,충청북도 청주시 서원구 사직동,10227677
황경숙,480616-1454553,010-1902-3933,ryuminjun@baggim.com,29250445,대구광역시 중구 수창동,3284841
박옥순,760421-1703054,010-2910-1215,yeongsu29@jusighoesa.net,41042699,경상북도 안동시 옥동,8290338
최은지,450623-1662284,010-1469-2084,rbag@ju.com,80405986,충청북도 괴산군 청안면 문방리,22900923
김현우,870322-1860029,010-9207-8122,eunjii@ihong.com,86546789,경기도 평택시 오성면 신리,10577588
윤영길,590717-2767287,010-3921-6978,eunseoryu@songheoeom.net,33571877,서울특별시 서초구 내곡동,13099079
손지원,681021-1005953,010-7871-5502,ni@yuhanhoesa.com,19942955,강원도 원주시 원동,5638285
이광수,140912-4837759,010-1532-3824,jungsugim@ju.kr,51919481,광주광역시 남구 구소동,3598053
김예준,610102-2598891,010-9558-2159,jeongnamgim@yu.com,51403462,경상북도 포항시 남구 오천읍 진전리,18338558
최윤서,731130-2563706,010-5124-8694,hbag@gimsong.com,75677833,전라남도 곡성군 입면 삼오리,24215943
박지영,850303-1070757,010-2975-1647,idohyeon@yu.kr,4085180,광주광역시 서구 내방동,996219
서지훈,051201-4556930,010-7642-5031,jeongsugang@ganggimsong.kr,21001259,세종특별자치시 세종시 조치원읍 신흥리,5111203
이춘자,531027-2307645,010-7679-6566,fgim@hongganggim.kr,90145953,강원도 영월군 김삿갓면 예밀리,51099655
김정훈,741221-1088133,010-8077-8248,ji@jusighoesa.kr,17922262,인천광역시 부평구 산곡동,2434001
황준혁,860808-1171866,010-1025-1627,hyeonju35@hangim.net,67384165,충청남도 금산군 부리면 방우리,2756211
김옥순,810108-2037493,010-8303-7758,gbag@ju.kr,86962552,서울특별시 용산구 용산동6가,8868986
김명자,820417-1556175,010-1664-2543,hanmyeongja@hanangim.com,94987941,충청남도 홍성군 갈산면 기산리,41081620
김예원,731213-1254829,010-2940-9123,jugwangsu@iyang.com,90771636,전라남도 여수시 상암동,8608828
김서준,061222-3885943,010-5003-2180,seongho50@igangca.com,68581217,경상남도 밀양시 하남읍 귀명리,11400808
이상현,851029-2390717,010-9581-4951,iseungmin@baggim.net,41408304,충청북도 증평군 증평읍 내성리,1668598
구수빈,600123-1089279,010-7785-4194,jodonghyeon@yu.kr,31940543,경상북도 청송군 진보면 각산리,13622367
안예진,520126-2729169,010-8255-2517,iujin@gimsimi.org,38114591,세종특별자치시 세종시 전동면 송정리,9742362
지경희,540428-1522249,010-7247-6894,sonjuweon@juseogim.com,69615052,충청남도 천안시 동남구 신방동,2518220
박민석,830318-1797775,010-8536-1020,muneunyeong@yuhanhoesa.com,81578296,강원도 정선군 임계면 직원리,26969383
이영진,461225-2084155,010-3375-2958,qgim@yu.com,62909040,대전광역시 유성구 대동,32212626
이영희,680314-2516405,010-7038-5766,nojiyeon@yuhanhoesa.com,55650589,대구광역시 수성구 신매동,2859115
지경수,470923-2655947,010-9923-8023,minjae73@anigim.kr,41408420,광주광역시 광산구 신동,458908
한예지,520218-1933151,010-9388-5265,wgweon@songgimgim.kr,30703987,인천광역시 부평구 산곡동,2588858
손도현,901207-2959210,010-6952-7240,zo@jusighoesa.net,35251635,충청남도 금산군 남이면 성곡리,5264704
이정수,450605-2649733,010-9385-7582,iseoyun@gugimi.kr,96097174,충청남도 논산시 연산면 백석리,6546192
김서현,640822-1027421,010-7933-9412,ayu@bagii.com,13518852,제주특별자치도 제주시 용담이동,4481345
김수빈,850812-1690614,010-9707-3047,jeongung69@namgimyun.com,95316294,강원도 속초시 장사동,23226482
김준영,040704-3930113,010-7456-1136,seonyeongbag@gimcoe.com,38436581,광주광역시 남구 양과동,3062207
이영희,001003-4324151,010-1750-3495,myeongsuggim@jusighoesa.com,21314461,강원도 원주시 호저면 대덕리,649227
최지은,660717-2294206,010-6311-6388,seohyeon73@ganggimi.kr,71210248,대전광역시 중구 문창동,23423187
장은영,891206-1481708,010-7213-7603,migyeonghwang@jusighoesa.com,29663985,세종특별자치시 세종시 연기면 누리리,1503954
이수진,491206-2181922,010-6331-8685,minseogim@jusighoesa.kr,71321381,경기도 안산시 단원구 와동,42525472
김민준,870618-2375005,010-4403-6327,gimjunhyeog@jusighoesa.com,27925923,경기도 광명시 일직동,6366517
서옥자,570317-2955501,010-6665-4692,anseonyeong@iyungim.org,8538344,전라남도 신안군 임자면 도찬리,327588
윤영숙,711217-2937935,010-5719-3642,misug03@igo.net,74329726,울산광역시 중구 장현동,11820326
박혜진,980812-2179874,010-7875-5841,iyeongil@hagim.kr,33723077,경기도 동두천시 송내동,15631454
이승현,891104-2748124,010-5852-6628,pbag@coeibag.com,52741087,전라북도 남원시 아영면 구상리,4360903
황도윤,050630-3100928,010-5640-7124,eunjeong54@yu.org,12988042,경상남도 거제시 장목면 유호리,1065106
허채원,130103-3383735,010-6882-8974,hajinu@yu.net,63910693,전라남도 해남군 문내면 충평리,36586494
서현지,630131-1809863,010-2306-7318,yeongmigim@gimgim.org,59292998,대전광역시 중구 대흥동,11929219
주정훈,080915-3060558,010-6147-7568,seongho41@yu.com,43066796,광주광역시 서구 화정동,22989526
김영자,961123-2516164,010-1265-3911,hyeonsug86@gimi.net,2293694,대전광역시 중구 무수동,750474
신미정,720128-1501132,010-3664-3541,gimjungsu@yu.kr,92315800,강원도 원주시 신림면 용암리,35676370
고서윤,810715-1643137,010-9918-3213,minjigweon@yu.com,55815852,전라남도 고흥군 동강면 오월리,16321001
김중수,840210-2740507,010-8928-7344,bagyeongceol@yuhanhoesa.com,28895935,광주광역시 동구 지산동,2663544
이성수,910911-2598098,010-5628-2842,yejiha@gimryu.com,89453418,경상북도 포항시 북구 남빈동,1645871
이민지,721202-2655178,010-7910-2688,ajang@yu.org,39643934,서울특별시 성동구 상왕십리동,5894779
이시우,450903-1384509,010-1200-2351,gimdoyun@jeongii.net,50369076,전라북도 익산시 황등면 율촌리,14973302
고은주,620618-2173320,010-4316-2290,wi@jeongi.com,98156852,충청남도 당진시 정미면 봉성리,23167521
김현정,841126-1637703,010-4772-3129,doyuncoe@yuhanhoesa.kr,88055369,전라남도 장성군 남면 월곡리,18884489
임서영,790412-1742116,010-3715-4245,eheo@bagyun.kr,57494305,전라북도 전주시 덕진구 산정동,14254312
윤병철,811010-2402579,010-7034-6374,iujin@yuhanhoesa.kr,69399303,광주광역시 광산구 신동,25898038
김혜진,640616-1806852,010-1781-1094,yujinseong@yu.com,7822975,서울특별시 노원구 공릉동,5609107
이예원,460411-2478926,010-8458-6713,sujinbag@ju.kr,94214369,인천광역시 강화군 양사면 철산리,14731146
김상호,920226-2602551,010-8124-3566,yeeun78@jusighoesa.com,20159271,서울특별시 강북구 미아동,5187776
최지혜,130819-4693250,010-9502-4611,ijunyeong@bagigu.kr,95648636,서울특별시 관악구 봉천동,48997434
김재현,940327-1844460,010-3591-3950,ogsun61@ju.kr,34074312,부산광역시 수영구 남천동,18604654
김준서,841231-1853426,010-3781-4320,gimsugja@yuhanhoesa.com,28822718,대전광역시 서구 도안동,4012973
김진호,820912-2743371,010-9502-7640,hayunbag@ju.org,10572714,충청북도 단양군 대강면 황정리,3190309
장지혜,930708-1109024,010-4112-4930,iogsun@jusighoesa.com,82122790,경상북도 울진군 평해읍 삼달리,24044824
오재현,590210-2192486,010-3267-7977,zi@iihan.com,64785794,세종특별자치시 세종시 전동면 석곡리,6908532
류예은,110730-4249545,010-8740-1456,seoyeongi@gimgim.kr,74579669,세종특별자치시 세종시 전의면 다방리,13451046
이정희,530925-2467858,010-8396-8916,hhan@yuhanhoesa.org,41678640,전라북도 무주군 무풍면 증산리,8716959
이영환,020823-3705490,010-1969-1631,junseoi@ju.kr,94956773,대구광역시 남구 봉덕동,45934197
박지우,670204-1139974,010-8604-1420,sugjabag@honggweon.kr,68279930,경상남도 의령군 용덕면 와요리,8543161
김정훈,071227-3663177,010-8148-4248,soneungyeong@ju.org,87265211,경상남도 창녕군 성산면 운봉리,26772742
김수민,550920-1602716,010-1061-6997,mi@bagibag.kr,17060066,대전광역시 유성구 복용동,2798261
김현지,851019-2121297,010-4238-7590,yeonghoyang@ii.net,52370122,경기도 과천시 문원동,24766143
황영길,720227-2919907,010-6848-1832,eo@gimgimgim.com,85413727,울산광역시 남구 여천동,15314110
김미영,570311-1129035,010-2049-3853,bi@ju.org,59165911,세종특별자치시 세종시 금남면 장재리,8620140
배예준,880903-2841268,010-2904-7859,pmin@jusighoesa.net,9623458,전라북도 완주군 고산면 성재리,809485
김옥순,950302-2924135,010-1826-4956,jangseungmin@heoi.com,66780097,대구광역시 서구 원대동2가,7093961
김병철,650320-1633675,010-2112-1391,hyeonjun61@bagseohong.com,82641461,충청북도 음성군 대소면 소석리,14695151
진지우,930629-1530337,010-7832-7413,hyeonjeongjo@yuhanhoesa.net,75916568,세종특별자치시 세종시 조치원읍 정리,15686900
김종수,741005-1122814,010-3882-5718,minjigim@igimsin.org,13707113,부산광역시 영도구 청학동,3884859
김성훈,110802-4278252,010-6859-3323,bagjeongung@yu.net,80253875,충청북도 괴산군 청천면 고성리,18681902
김혜진,841124-2357844,010-2478-1892,junhyeog44@yu.com,9576530,울산광역시 중구 서동,1814952
이민준,530226-2745082,010-9766-9530,jeongho98@yuhanhoesa.kr,43495538,경상북도 경산시 남산면 상대리,22622125
김옥자,900113-2402814,010-3792-4153,bagsubin@seogimi.com,19592707,서울특별시 관악구 남현동,2143848
장서현,570118-2421100,010-6647-8475,coeseojun@jusighoesa.com,25586093,전라북도 전주시 완산구 중앙동1가,6732453
배서현,531012-2879522,010-4066-7044,gwangsu15@ii.com,44249717,대구광역시 중구 대안동,25079484
고영수,581207-1461761,010-4521-1843,jgim@ju.kr,41980942,전라남도 순천시 별량면 운천리,5657027
김영순,990623-2563272,010-8716-5707,haeungim@baggimseo.kr,62919788,경상북도 영천시 화산면 부계리,15996509
류정식,961002-2155434,010-2592-5424,jeongsiggim@yuhanhoesa.com,51344611,광주광역시 서구 쌍촌동,1667905
한영환,130423-4679102,010-8097-3420,chong@igim.org,22688539,인천광역시 옹진군 덕적면 진리,1407440
이정숙,510519-1220343,010-2703-9896,ijaehyeon@igimgim.com,9452525,강원도 평창군 진부면 하진부리,867278
김은서,121206-4624067,010-8782-6784,bageunji@yuhanhoesa.com,74439739,세종특별자치시 세종시 연서면 기룡리,26916455
박준혁,031212-3755965,010-2052-7762,geonugim@yu.org,31986673,전라남도 순천시 해룡면 신대리,18906061
전정수,780917-2402838,010-5130-6983,hyeonji19@gimgangjeon.com,81090352,충청북도 영동군 심천면 용당리,43834869
홍은정,880619-1226619,010-2966-2206,yeongsuseo@yu.com,88414187,전라북도 장수군 산서면 오산리,6089058
오정식,940511-1805215,010-3888-8391,nnam@ju.kr,38940419,부산광역시 연제구 거제동,7538259
이서윤,680409-2623144,010-7916-3742,juweonmun@ju.com,80837340,울산광역시 북구 호계동,15041102
김민석,090731-4768983,010-1059-9814,ci@gimi.kr,62224623,충청북도 영동군 심천면 기호리,1216619
이정남,860709-1272465,010-7182-6750,yunmisug@songim.com,8365663,광주광역시 북구 삼각동,295626
박정순,861021-2726278,010-2955-4711,isunog@yuhanhoesa.com,56090907,울산광역시 울주군 청량읍 문죽리,5778327
이우진,610226-1701997,010-2901-4509,xbag@imun.com,19700766,전라남도 나주시 반남면 흥덕리,9662557
한지은,810610-2575567,010-8624-4377,wbag@jusighoesa.com,77125018,부산광역시 수영구 민락동,14483921
박현숙,610403-2403106,010-6210-1664,yujingim@yu.net,95957120,대전광역시 중구 중촌동,15010274
곽현준,991203-1773550,010-5233-1260,jiu29@igim.com,55890012,울산광역시 북구 명촌동,6980850
박준혁,531117-2574027,010-3227-9615,ngim@gimjangi.com,40456481,제주특별자치도 제주시 애월읍 상가리,5046470
장성훈,531205-1275601,010-2573-5736,ibyeongceol@ju.com,82066596,전라남도 나주시 봉황면 용곡리,39893508
최정순,930920-2538297,010-3884-8631,ri@yuhanhoesa.com,14120652,부산광역시 동구 초량동,1775871
장정훈,040213-3682314,010-7058-4306,gimyeonggil@coehwanggim.com,89912491,경기도 성남시 중원구 중앙동,19149972
한현우,111104-4352320,010-4144-7120,chwang@ju.kr,82110130,충청북도 단양군 단양읍 도전리,5360844
노숙자,010112-3821753,010-4886-5866,hi@hongi.kr,52584851,대구광역시 서구 내당동,14500021
양영일,590331-2471324,010-6394-8294,yeongceoljang@bagjogang.com,31610363,충청남도 서천군 화양면 대하리,11014690
송현준,790711-1450621,010-1742-9895,seoseongmin@iogim.com,54925870,인천광역시 부평구 부평동,15764597
이유진,490807-1297969,010-5717-1608,goyeonghyi@yu.com,78983075,대구광역시 서구 비산동,13206632
김서현,460421-2945347,010-6775-7045,gimjaehyeon@yuhanhoesa.com,33106810,세종특별자치시 세종시 연서면 와촌리,6990266
조민서,900917-1661951,010-8032-5317,gyeongsugi@jusighoesa.org,48535293,인천광역시 옹진군 백령면 남포리,13781505
이상현,860629-1596315,010-4415-7290,yusunog@angim.com,4139159,경상북도 칠곡군 기산면 봉산리,345433
배예준,871217-2773880,010-2448-1186,misugca@ju.com,67547381,대전광역시 대덕구 삼정동,14533107
김현우,460209-2948367,010-9010-6691,ogjagim@ju.kr,76461123,충청남도 계룡시 엄사면 도곡리,14735647
류성호,041207-3444056,010-4400-5410,jinusong@jusighoesa.net,50709277,제주특별자치도 서귀포시 법환동,17137377
김주원,900627-1437948,010-8749-5101,xi@yuhanhoesa.kr,96374919,대전광역시 대덕구 이현동,69572595
오영식,000124-3445902,010-9647-4884,jangyeongil@igimcoe.kr,94958939,대전광역시 유성구 용계동,2181487
안민지,590928-2567499,010-9175-4498,seongho56@yuhanhoesa.com,33927256,전라북도 익산시 왕궁면 쌍제리,6053703
박숙자,871219-1454364,010-5719-2635,mo@ju.com,62993637,전라북도 완주군 삼례읍 구와리,18576740
박수진,690605-2738430,010-9144-5960,baghayun@gwagnam.kr,75357445,울산광역시 남구 달동,3396442
