name,ssn,phone_number,email,income,address,monthly_spending,matching_key,mk_serial_number
문정수,510303-1730725,010-8011-5008,bagjaeho@baegibag.org,82117664,제주특별자치도 제주시 애월읍 하귀2리,6409056,a0f4d52902fed79ed30e5264eff384c57a5334d30379693cd79a82067c9bd286,datas.csv6251
최수빈,450620-2799369,010-1529-1826,jihui@gimi.com,40063077,인천광역시 서구 백석동,4869528,24c3c569eb444f8d102cf39a4e01ee194448aaab1cc9de8d27c2746723968460,datas.csv6252
곽진호,761212-2296547,010-5037-4394,hyeonsugi@gimgimgim.kr,76242988,광주광역시 북구 문흥동,4768983,2d83022ca8e4d241c041bc9a902dbd456d3c4e662dabd7c3f91b1d5c2ee81525,datas.csv6253
김성민,811018-2336411,010-7639-5404,minjun64@iyungim.net,51708589,강원도 고성군 토성면 신평리,25640183,b327230ebb5683b060a4b9e20792d0a5e61fe11ed177c0e13509de935e6d7362,datas.csv6254
박재호,660613-1137668,010-8072-3792,ai@seonggim.org,89279149,전라북도 고창군 해리면 광승리,28126338,1077eb2138780e6a7e6aa7e974547dfd8172b9034c2e781977d85c5753ae7845,datas.csv6255
이은주,910609-1462846,010-1924-3318,bagjeonghyi@gimcoe.com,89761943,충청북도 옥천군 청성면 도장리,40521097,f67e3ad3ff0911bc191737c670d1b01722c5a75cc64b4538083824680bddff1a,datas.csv6256
문보람,500807-1543377,010-6765-8537,yeongjin37@iryugim.org,51264034,충청남도 부여군 홍산면 상천리,9273460,2048a25dcd1f83b313e902a66c74d20b3a5eb054acac5d173033aee64cf51429,datas.csv6257
김수진,720115-1042234,010-7813-8191,bagseojun@ju.kr,86664840,부산광역시 해운대구 좌동,8258875,ef4723f1d0fb992211563a353b544b8bac75d47444841e849b8601d5c570c814,datas.csv6258
안명자,910307-2261925,010-7750-7896,minjaei@bagsim.com,68539713,인천광역시 동구 송림동,14953960,88d4baf2e17d6c2050a353584cf5f16dc5ebb482911c66c470d9cca249b8b655,datas.csv6259
김하은,821215-1173118,010-2430-6101,amun@jusighoesa.kr,2781396,인천광역시 미추홀구 주안동,1700186,fd7633fff97893ebc2c919c822e9faaeeb2350274cd00a08f3ada205358142b6,datas.csv6260
강영숙,550620-2335880,010-4585-4639,yujinsin@haryubag.com,79381804,제주특별자치도 제주시 애월읍 고성리,21145163,49a807201f26219745b223a294d073966ac859a3c37c0180e6e03b776021e1b5,datas.csv6261
양지연,971010-1439775,010-4145-2410,mijeong89@ju.com,73682943,경상남도 함양군 수동면 화산리,5020342,d4d779ad0699ad2285eb0ab8de6cea55e8b5e2d123c558ef659847e349b2cd06,datas.csv6262
김혜진,571203-2441693,010-3050-7376,iboram@yu.com,46777630,제주특별자치도 서귀포시 토평동,18174889,8b30718fe7c4a21fb82917a4a820691f7af7817bc9fdb8961e16d9df6494c892,datas.csv6263
김성민,891102-2234603,010-7830-1492,bagjaehyeon@anigang.net,36553389,대전광역시 대덕구 법동,17703664,bd5dbcbe7bf7649b74853e1f1c4c8685b8cec6938dcf5ea6a4762af4a2ac06d5,datas.csv6264
이경자,690408-2884453,010-7088-2118,jangyeongjin@bagbaggim.com,67231716,인천광역시 남동구 수산동,11454458,1c564066dea37e7db5d4c9eca1496495ae56b8361bc10b01494b0bb617a6e9de,datas.csv6265
이주원,580615-1461807,010-2366-8174,myeongsug12@gimgang.kr,96372218,충청북도 음성군 감곡면 단평리,24846349,6f4bb649664d1e5525139e04b2d7128405de054f7ffbecb502eb9564990e8097,datas.csv6266
장현지,740411-1856516,010-9590-9952,bagyeonghwan@yuhanhoesa.kr,73652422,경상남도 창원시 마산합포구 남성동,33265189,df11c66c3cb2f458ca828854927abe517edacc9552106a408ab6d13cb65f38f9,datas.csv6267
김현숙,811008-1473007,010-1098-5030,ngang@imbagim.net,18986655,전라북도 군산시 옥도면 장자도리,2056983,1891946f454e0c8ad858b2acacace8c1a5f8371a3d46100b28bc2b7e52cf7797,datas.csv6268
김영호,940204-1153640,010-2675-4073,jiaji@igimsong.com,26910918,광주광역시 서구 쌍촌동,3942368,befd4b660af69339440afc3a4c1a00789dd61272b2ac52345305e3ca79037eeb,datas.csv6269
이상호,130127-3176966,010-1218-1631,coeseongsu@jusighoesa.com,30055303,강원도 원주시 호저면 주산리,1511184,8f72954e7c9259d1df5c8c45a9462d967d3d655c47ab0926518e92fffdf145d8,datas.csv6270
김경자,800907-2597806,010-1920-3264,yeongjai@gimnamgim.com,41411137,광주광역시 동구 지산동,8901420,17267235aef818489c6b4d653981be4318421e058176d3b3d4c89a259c11f521,datas.csv6271
김승민,680513-2885524,010-5406-1970,ijunhyeog@yuhanhoesa.kr,13803655,대전광역시 동구 자양동,5215426,0794cdb4685dfa151ab9a676545f4568b0782974692f0c9a4e74c4d94db67a05,datas.csv6272
김준혁,920712-2469509,010-6978-5549,ryumiyeong@oangim.kr,63671503,제주특별자치도 제주시 이도이동,476007,abccc618df1d81c60d8f74f74edd40c717c9c5958af2009651c175d549b6dfa9,datas.csv6273
김미숙,090227-3681540,010-3149-8699,jeongsig54@ganggimjang.com,67969710,광주광역시 동구 계림동,1509528,6641d50c7baece5af512b5f4871b3ceea06cdd8ce5b2127c3b4e7d1023fa7741,datas.csv6274
김미숙,600706-2744912,010-6592-4963,jeongja86@ju.kr,31838924,강원도 원주시 호저면 만종리,12104682,574aabd2acd6699fd19ac008ebbcd23b1ea3a4047e6b8c51d4117770ef8b6f68,datas.csv6275
박서연,101119-4670411,010-6403-1336,ncoe@ganggimi.org,72986757,울산광역시 동구 서부동,8391543,f03a0565e54eb40355f1d073911ceab2ba8715ca8c7fdb4b6bde5363d2c8837f,datas.csv6276
이현지,440626-2696643,010-8909-7599,bagyejin@ju.com,69278905,인천광역시 부평구 부평동,33650959,9fe29b605a1a63e8c1eeceb4de63141c79e311eb784bf88288f33e168583682a,datas.csv6277
주유진,580720-2652483,010-4431-7474,jiagim@jusighoesa.com,99962706,세종특별자치시 세종시 부강면 노호리,14910248,8c1a9a7042bb8b5191092443d0c268e66143edf01c4b6dc61566fa0cbee328aa,datas.csv6278
김지원,080815-3642783,010-5006-2904,xgim@seoryu.org,92419615,울산광역시 북구 양정동,1629178,7c2f45c08312db359a062c9a4b1a3a684d9159bfb1d36928850e45ce1bb0895c,datas.csv6279
홍상훈,470217-1549065,010-1753-3830,gimmyeongja@yu.com,24544978,대구광역시 남구 봉덕동,1704226,9ebe12d4407ac005a376afb04baaad21059ffaa7d86805eb392503556643a2d8,datas.csv6280
김광수,020307-4739699,010-2190-8549,sunjaan@yunyungang.kr,55008971,부산광역시 연제구 거제동,18602242,706468f3fe9f775900d80c22a82851cd08b3cc17e99fae9f5ecb87a0c7f0a144,datas.csv6281
백현우,830920-2366477,010-2177-9939,eunji30@ii.com,26243410,전라북도 장수군 번암면 노단리,7911828,4a3b73a0598e8394334cc1406cd8aeb7e45f563394cbe110a9fd83701453ae99,datas.csv6282
황영미,881012-1817209,010-6803-7078,jaehyeon97@yu.net,32278779,경상북도 포항시 북구 흥해읍 매산리,18266544,26b00c6767160f9a6a10b012f76d9747b20adbc6c24d61662cb3fabbc47fc0ad,datas.csv6283
박지아,011217-4457327,010-4211-7221,jinho19@coegimryu.kr,46566540,경기도 안양시 만안구 석수동,4615006,a8c40936f36eccfe05529af96354e69d679e8334df633b4e29c5c6b80f1ec7b1,datas.csv6284
김정식,511025-2608942,010-6149-1264,baeseonghyeon@gimgim.net,23304463,대구광역시 중구 상덕동,4770254,4e681c2a8e573413fd71768235fc7fab784fa66d6f3e17364163bf0123dbf88c,datas.csv6285
고예지,531213-1245556,010-6310-3812,yeongsug90@yuhanhoesa.com,97536708,경상남도 통영시 한산면 창좌리,8179310,76d59f6b6f5b26ef894b48d016792b30f590ee872f81e8f32c0ff6bc2058379e,datas.csv6286
김서현,490923-2673306,010-5803-5703,yeongmi91@coegim.com,45401422,강원도 태백시 혈동,26248438,b26c8a2202e34b44ccb23dbb10e666dd52ed9fe54bffdc17632478200f905e1e,datas.csv6287
최옥자,080308-3187104,010-6177-3307,tan@igimgim.net,25544034,대전광역시 중구 중촌동,4929259,8e01a5a92f4fa3b16cb6c8bbaf947fb842ccdefd41114fffb6e275c71a5beaff,datas.csv6288
하옥순,950412-1106323,010-1016-9852,jihun58@ju.org,60093188,대전광역시 대덕구 법동,4634506,f1f74f94c1f26200e5b7eaefb05bc9fbc2a1716ac22c4a4d1c86570fcb9827aa,datas.csv6289
이정순,470218-1191745,010-5930-8437,seongjin25@baggo.com,16182328,인천광역시 부평구 부평동,1833069,b33eaf702562642ceb5d3742053d1bca7daa523474364f7738027be4f843910b,datas.csv6290
박은영,040426-3322813,010-5694-8699,seonghyeonbag@bagi.kr,6828468,제주특별자치도 서귀포시 표선면 하천리,404923,acb188e2481d0f1fdddbda4594adb998f9dcdeb9c954eb131611916c77263874,datas.csv6291
백서준,910522-2488589,010-2458-3643,seohyeon20@jusighoesa.kr,7688191,전라남도 진도군 지산면 오류리,1265286,a47ff8b0fc35016d1308a47db40fd66196a19fd015bb6a3b4761b67bbacdafaa,datas.csv6292
김현우,880628-2345097,010-5312-7621,ijaehyeon@jusighoesa.com,69841919,서울특별시 용산구 청파동1가,2104217,beba2714ba0176a56edff166d9b73b9bd9ed1b34cecee5414965565f6041b6f0,datas.csv6293
장예지,660915-2497836,010-3341-9990,yeweonbag@gimryu.com,53048189,전라남도 순천시 석현동,12495575,8b723db67dc2fd293f573f73aedd1006d3e3e96c896ebacf77200971a16c1114,datas.csv6294
박경수,141124-3645941,010-9725-5342,hayungim@yu.com,76642808,충청북도 청주시 청원구 주성동,6007118,381490db8c28189fad01971ed63370c2e0191e0a7f9caae3c897818bb4dac3b3,datas.csv6295
권영식,580115-2094465,010-9828-7712,seunghyeon88@yu.kr,97905217,서울특별시 강동구 둔촌동,18290417,70cf43fe9ab843bfa9faeb41ffa9e37d266340e578efb51b605e301f5dcd7ff5,datas.csv6296
이지영,960819-2028787,010-5176-5141,iseongsu@yu.kr,73887907,충청남도 홍성군 결성면 금곡리,2367606,03ff750e03f07fad9606048084ad39c0533ed7ed0e65b257304f9b9bd21f805c,datas.csv6297
박옥자,490509-1355453,010-5509-7454,hyejinson@jusighoesa.com,74492386,전라남도 구례군 산동면 둔사리,4507843,6ea64f568919df84e8958d318cc4c54c7054dbcd4c7012a9259a7c57ad6e64ba,datas.csv6298
이민지,441117-1603065,010-7048-5542,boramgim@jobaegim.net,50273397,서울특별시 송파구 거여동,8100728,25f699b890ccbb33865bb0cb359069cdf3e837ec12c3eeb88f24e2beca40afef,datas.csv6299
김지혜,041010-3703202,010-8671-6714,ijeongsun@jusighoesa.com,95824506,강원도 양구군 동면 덕곡리,1820098,0ea3819a00d4874c129e4f8128749594be55865a5e57556556a487911fbcbf46,datas.csv6300
안중수,790213-2355885,010-1581-8467,jojeongsun@seoimun.com,26672986,광주광역시 동구 금남로5가,17589160,4536758b09a45cd3e09fc7be76cdfdb425555b7ea4521e04cc71706ba86d7c68,datas.csv6301
우영환,550423-2319054,010-6160-6268,jeonghogim@nanagang.kr,99629418,부산광역시 중구 남포동5가,7918054,42b3685150c9083df2859d3ab8390989518840cd9753be75d58bd90055f75029,datas.csv6302
최수빈,840523-1937950,010-4703-9551,ogja84@yuhanhoesa.org,85525025,강원도 양구군 동면 비아리,31468489,c4dcf3ab1d4bfbac43c290d6d65396e11af72fb5ea0eb4328771051cc63277f8,datas.csv6303
김아름,960715-2958926,010-3366-3818,yeonghyi19@yu.org,87310157,경상남도 사천시 서동,25235483,cb33be3c4df6ca12d69cde707fd1b2799d1fedc76eeea31d9e32ccbf6b0adf85,datas.csv6304
양정훈,540306-1939414,010-1578-8802,jinu23@jangbag.net,64315865,충청북도 옥천군 군서면 상중리,10493501,25a0ea1bed266bc0fa8b47b299f71e1f05161f6d607936fbb8b737069c3fc1e1,datas.csv6305
이현정,551130-1476690,010-4845-8315,jaehoan@yu.com,43433484,울산광역시 남구 용잠동,8741062,7f527d1dadd94b1f1480a6b5013361866e0c0a2a0992050c65833c10a3884976,datas.csv6306
하중수,750307-1308763,010-8970-9829,juweon87@gimi.com,48782324,울산광역시 남구 신정동,245250,6047b5b3921b060f86ca04f85b50e4312fb0dc5b6e96206701b5630f65496cc1,datas.csv6307
김영일,500325-1675223,010-7616-7686,abag@yu.com,14153664,울산광역시 북구 대안동,2086866,99c95eec21a17d231960275b9ee046f609adabc1fb3619725e921d3c5dd63e8a,datas.csv6308
박하은,660914-1173577,010-2584-1576,jeongsugi@igimgweon.com,88350873,세종특별자치시 세종시 소담동,4483630,da61b18078bd7f232e677d6ee8edaa7fbe2e16d6a4680e0433048459de318cb9,datas.csv6309
주옥자,740628-2868549,010-1214-8479,yeeunmun@songiha.com,20669465,제주특별자치도 서귀포시 안덕면 서광리,4735912,119f8c23cba1a0e17ec752071dcb4436455a0673137aade3c6e31b1a987d89cf,datas.csv6310
윤예진,020227-3876372,010-6221-8378,gcoe@yuhanhoesa.org,37722592,서울특별시 구로구 가리봉동,15864592,724a8c855c14dbac121cea332bff1fe228c921cbd7565da1dcb5f5b80547e0e6,datas.csv6311
이예은,781007-1842029,010-3370-2170,jeongung19@yu.kr,44242222,경상북도 예천군 개포면 갈마리,14727354,4e47b6bf779c871705b03cbbd023c78649e388f9cec7301490c338cf2b941ec2,datas.csv6312
박지혜,500529-2105508,010-6402-2429,tgim@yu.org,71077034,대구광역시 서구 이현동,10440310,2780b900a632343d278828ee117f58b5162aa10668c886d0f7146c0b076ea609,datas.csv6313
임서영,850201-1422997,010-6558-8262,cbag@bagjui.com,88941375,부산광역시 중구 신창동1가,17956333,f73a89434e37d4d10b91212b403514af7379be29df3369fec9fcd51380a15fde,datas.csv6314
박미숙,971104-1295842,010-6584-1021,xgim@igiman.com,19322619,인천광역시 남동구 운연동,7916467,4c22e30c2e203081e9534da1a86dd02f52b2e03c95fe0a978482383bb6d2ef26,datas.csv6315
김정호,770410-2698969,010-3092-5359,hi@ju.kr,79628015,전라남도 장흥군 관산읍 농안리,12797207,37f9db1ca0a6327e82b1840cbed9b4e36afa1ac83ccc61880d6e5c9473bbb6a5,datas.csv6316
이서현,980823-2372108,010-8643-6747,eunjeongyang@yuhanhoesa.com,29918790,부산광역시 강서구 식만동,3492284,ad6383c1f4b7fe07a2f466f1615221f4c41b5db39401684cdb1d936d5c0674fc,datas.csv6317
김현주,460415-1602746,010-1978-4313,jiyeon49@gimgimbag.com,65018231,세종특별자치시 세종시 부강면 금호리,916229,188da20c45b4036e2d228469b321288654470f377a4ecd6c4eed8d2a74432a50,datas.csv6318
홍지훈,520508-2609516,010-7173-5528,ijeongsun@jusighoesa.com,28686180,울산광역시 동구 주전동,6849586,07c4351aa14f264574f15729106c2a11f708f04a86ec83d936097545009643ee,datas.csv6319
이미숙,940202-2060070,010-9026-1426,qgang@coegimbag.com,49374314,경상남도 하동군 옥종면 법대리,4490111,26f95ab0c3d5a88348815f8fe186afc04d4d3d30b54f23a8e994bb8297d8e2e1,datas.csv6320
허정순,010506-4920416,010-3911-1458,jiweon98@jusighoesa.com,15607084,대구광역시 달서구 성당동,1768454,9d6afca9167089226c8e824481f531ee3a9319be06fd4d05da12d71422a01bda,datas.csv6321
서재호,040626-4284018,010-3044-7583,sugjaeom@jusighoesa.kr,52847976,전라북도 남원시 운봉읍 권포리,29457686,1d769fd9b7d3c9025b45716919fa9e683581b5c7f71c4d9c9b81cf92ab0e1966,datas.csv6322
주은주,940820-2690187,010-8150-7947,yeongsun13@heogimi.kr,71087727,광주광역시 남구 칠석동,23667006,229c07d9a6fbeeaf61a629d83f4cb4b130c7f22efea92bc9225ee13e429058dc,datas.csv6323
허예지,770525-1069131,010-6139-6349,seonghungim@yuhanhoesa.com,75548718,충청남도 서산시 인지면 애정리,28727515,7f8a783e76666afbdbc6bd7dfa3f300f06b79dfe7356ac0eebd5867fb7485d3f,datas.csv6324
이경자,860224-2104277,010-3127-5064,cunja12@songimyu.com,81299239,강원도 삼척시 신기면 대이리,47418437,44f93631ff8b00d4794f2735cffcc143383a5d005e16dbb5c8d3d38ac600ad52,datas.csv6325
오지혜,120923-3345212,010-7302-6735,gojinho@jusighoesa.org,66606307,울산광역시 북구 신현동,21084704,37165eb5558651a9fa9d8e209b1f4b52aaf4f0b41d70e483072b21d6b894d599,datas.csv6326
이지후,641104-2200977,010-3598-4273,ygim@ugimsong.kr,77341774,강원도 양구군 동면 덕곡리,27574884,9b3c2cc83c89e5fec01dee7c69f3a74617c9cab07972adff680d1e8524e73f12,datas.csv6327
이예지,541226-2753301,010-7138-4707,ijihun@hagim.net,76043134,전라북도 무주군 안성면 죽천리,7204114,2839b61bba7c9fb59f429970d2be5b3070f8a0014d19c2c03237155d7caa5035,datas.csv6328
박상현,680804-1522246,010-5950-8795,sonsugja@yuhanhoesa.com,82568210,강원도 홍천군 내촌면 서곡리,4674803,4c9de8325ae679988ab55bafe6724b1872a81d3550656155f646f49e60c3ed96,datas.csv6329
문광수,471109-2156872,010-1599-4589,yeongceol61@yuhanhoesa.com,31538519,충청북도 청주시 상당구 수동,18622943,efead26360399e82cbabdb245b910cbf8d0a88a57116f734db5f6e73160cfa85,datas.csv6330
김영일,150119-3748086,010-9938-1756,pi@igim.org,79915553,울산광역시 남구 용연동,6859870,d9e6d5d20bd399ce7cfff4596e67f6ed73f3d4b3a8de15500d4381c63759d3a2,datas.csv6331
이영환,580112-1364967,010-9986-7406,hyeonjun67@nogimi.com,6133934,인천광역시 부평구 산곡동,477043,07d884e846107915c7ace342c69719589fd5b10cb9ea99e0eb329d5f34090aa6,datas.csv6332
양숙자,670512-1486949,010-3786-4527,gimsanghun@ju.com,58318664,경상북도 청송군 현서면 모계리,2138046,2d31507964cad61ac5a3f4312d489a32a339d8cb7460da6956db0f1adabcf9ec,datas.csv6333
김진우,470512-2735075,010-4487-3772,gimgyeongja@gwagbag.com,9204821,전라남도 나주시 산포면 등정리,831673,d36849ca6bcac91d743b5ca7b4768b5cec43310d3c8a9528bb8237203014f74f,datas.csv6334
김도윤,611122-2051416,010-4716-2421,ugang@iim.net,34798173,대전광역시 유성구 봉산동,4600163,afed7a9ae9ad9a66755297572d4e8e3bb5ad62fabfa7f564a5ecdeed2c87059f,datas.csv6335
홍선영,070929-3677593,010-7836-2229,bagjunho@gimo.org,6853642,부산광역시 동래구 온천동,908831,781fd6db3f50fdf01c9cdfa1e03a7f235bfbb8344cdf5d8da7f60da9f02a81c4,datas.csv6336
김영순,810729-1375790,010-8445-3256,junseobag@ju.com,6087004,경상남도 의령군 대의면 하촌리,673264,c0faa2fafea00e2b4c9249f21287ec14a069b1a5c467b841df8596237ab514a4,datas.csv6337
김영자,120328-4076270,010-2729-5022,sangceolgim@yuhanhoesa.com,29721733,전라북도 부안군 변산면 도청리,13210455,c227c85bcd6684f1039573386460477bca791ceeacfeca28c4130d30de123e15,datas.csv6338
허정남,880825-2104070,010-5904-3133,jeongsui@ryui.com,38592923,전라남도 장성군 삼계면 월연리,7206998,dee7e5f9b1a1f78bb981acc022e0aa8778169aea07f22a40f2aaaed9f9ed4057,datas.csv6339
장아름,741214-1655655,010-2855-3567,pi@yuhanhoesa.com,82011932,대구광역시 북구 팔달동,2091494,8823062b971e2b84431592a26fec578f3d69345a9b06a7e1d9a4ccc38736a1d9,datas.csv6340
이유진,460128-1616339,010-2770-4579,myeongjason@goigim.com,96750294,대전광역시 서구 매노동,32110891,c6f71d2b20017a00c87183485cb946dbc906fd48634ca7a78e706248bf38a871,datas.csv6341
하영환,840626-1739474,010-5046-9221,yeeunca@ii.kr,14298183,전라북도 완주군 운주면 장선리,2724108,ee199b74f22dc394a2f813abbf8a043c01172779b13dd84d3e20e52b5d164c25,datas.csv6342
안광수,641206-2044162,010-7942-5607,seunghyeon21@yu.kr,67449127,울산광역시 남구 용잠동,17420370,e07804bf9f0ff9b6ee0836970875994a85b8574e7050ba37b311c5f6a1db2903,datas.csv6343
윤도현,801208-1914320,010-3721-1933,eyun@jusighoesa.com,19479529,대구광역시 달서구 장기동,1217570,c2ee89772587941a3dae14aca8d97432c4e35592c4edb509fbf0df4ad28828b5,datas.csv6344
김은경,740206-1321388,010-9329-7123,migyeongyun@yu.net,48637016,부산광역시 사상구 주례동,17380289,c3f6981d72d90167296e97202d8b63a75ebaee027f4086944aba95742ceabe57,datas.csv6345
류경자,560316-2233785,010-5698-4073,gimminjae@yuhanhoesa.kr,15946855,대전광역시 서구 둔산동,3435739,b8d9206014c5608b164152272acedd17f4d8e07d57bb75687358ac2e5821a2b8,datas.csv6346
김경수,110220-3213983,010-9396-6289,jeongsugi@jusighoesa.com,93225289,경기도 안산시 상록구 월피동,2440020,dd8460bffa0b19e7bf8802774a5f7adc18ce7a1afda7f54531b5c3c73d184597,datas.csv6347
장지연,960821-1869494,010-6848-8951,xgim@jugim.com,76245218,전라남도 영암군 덕진면 용산리,2184337,4b76e701173b0998a3856573f7d2754398df09e35ebfb8df5f6f53526e5d5b51,datas.csv6348
하영환,930826-1591020,010-9061-9735,jihun91@yuhanhoesa.kr,74985992,광주광역시 서구 세하동,9565007,356d71f5c43b6a0b04d3370d9f3749be2231824be68d6ed7f68f8ca185a66653,datas.csv6349
송지연,480123-2850749,010-7571-5522,minjaei@igweon.kr,54393480,경기도 동두천시 송내동,2469762,265c18023f97c8f1d999482c8e4ef9102ae032bb1ca501b75967b9d3976e198f,datas.csv6350
안성민,981003-1129143,010-1414-4776,to@jusighoesa.kr,43932789,인천광역시 서구 심곡동,9773319,b88ace3ebb3985cd52ff01f66aed1f145cdb0ed67e6df91d5530440505669d00,datas.csv6351
한영자,760626-2911789,010-7313-7120,namsugja@hwangansong.org,42181149,충청남도 태안군 태안읍 평천리,6726401,d3fc25e72dc25d0097e240e22708dc800f4c4f72e000f7794aca31c9e4ede2c4,datas.csv6352
장영수,970928-2092177,010-9817-3692,coehyeonju@yu.com,64543577,충청북도 단양군 대강면 남천리,2822147,052ad911b5449f112dc67f2f4a136d7e0552bc4354bc88e4cdbed6a703dc07a2,datas.csv6353
백승현,051109-3134224,010-7765-2272,coesangceol@yuhanhoesa.kr,91546889,충청남도 홍성군 은하면 장척리,58018189,248412d888d131330200353c927cd6d88d2b6b8d92152785643b081dfb4ebd12,datas.csv6354
이정순,060831-4436477,010-1708-5563,eunjigim@yu.com,67280492,세종특별자치시 세종시 연서면 고복리,4807563,c260e4cfb0faaf60e65c5a64fe67f85df75e64485a09928f5837bbe00bee10a5,datas.csv6355
나예지,860304-2206901,010-6658-5878,sujin02@yuhanhoesa.net,38622645,대구광역시 달서구 성당동,7407476,8169d6c05cb15912373e326f9da62cd73e72deeea976da0770085ee4bc20aac4,datas.csv6356
박영환,841212-2335326,010-7306-3055,subin42@yuhanhoesa.net,13800789,인천광역시 계양구 장기동,2860099,49baf7cb2fb5605d805b9b969aacff3735a6b3fa00e6bc3a0180862e79905b9f,datas.csv6357
김숙자,990625-2804757,010-7157-9569,yeongsiggim@jangi.kr,49443964,전라북도 순창군 유등면 외이리,16355618,31825364691b7a923de72e71042a9bb86283bb4154330271d90ebb99ac040875,datas.csv6358
김승현,470706-1865225,010-1818-1662,seojunbag@gimicoe.org,7907226,서울특별시 구로구 천왕동,1416408,c808fd1c8bc2eb0b2590337257cfae710ece705c28429708692ee379b9276008,datas.csv6359
장영자,061217-3037672,010-4679-6656,gimhaeun@yuhanhoesa.net,36690560,대구광역시 중구 용덕동,6048017,c9f09768f081a27140eaff4a7b444c7e68a1470093bb30202742cfc40f68ceb9,datas.csv6360
손도윤,920929-1136679,010-9837-4147,ijieun@ju.kr,4247864,경상북도 성주군 벽진면 외기리,225015,43ba190c8fabe282082ee20d8bc0fdddfc9905fcfb6f67880280c8ce5f38bffa,datas.csv6361
김종수,070322-3412654,010-8969-7175,baesunja@yu.kr,57878854,경기도 의정부시 장암동,1574170,bbe45a526aefd93805767da02cdfa60909ca5f3d52bd57503fb3b58f6b5ccdfe,datas.csv6362
양순자,461130-2012777,010-4540-2404,areumbag@jusighoesa.com,26705728,대구광역시 중구 서내동,5434699,7ba573c5bd00e4eaadf62293b796462ef39e762924afb18b3558861fcaec6c63,datas.csv6363
윤영일,980720-1415432,010-7242-9370,xcoe@songryusim.com,13712854,서울특별시 성동구 옥수동,3510565,3459668decfb7309bb295b818881fe490c0877366762f1bc8fa0ad7ab5778526,datas.csv6364
이정남,570908-2882791,010-5134-8430,gimdonghyeon@baggimgim.net,67726896,경상남도 하동군 북천면 직전리,4737244,a39c3e56f7572907c6aebf201b516844edbaca7f3835bec34bef5e336115c40f,datas.csv6365
이종수,920628-1102339,010-7745-7223,jeongareum@jusighoesa.com,93042552,광주광역시 광산구 복룡동,12513773,c560072831e6e3c0c691c16a39212d862c52e9168949782a397339b824c3127c,datas.csv6366
박유진,060930-3112683,010-2227-9817,ujin82@coecoeson.kr,49521723,강원도 강릉시 용강동,18617918,2d6fbf6019cd811cb85ec385fc1c945fc450eb8d368c19bfb5117b9451567c57,datas.csv6367
김경숙,661030-2548166,010-5250-9966,ogim@igo.com,11782871,경기도 구리시 교문동,5224696,6991f19a205eea10e6a963fc02050da81c039742a033c004f8adc102128fcedc,datas.csv6368
김영진,460504-1639631,010-2896-9996,jinui@gangiyang.net,18493053,전라남도 담양군 봉산면 양지리,1541681,8ef5d7004027c68d2899ecd380e242e87c6cdd8e23c2952c6a82971067051293,datas.csv6369
김상호,780418-1603304,010-3152-3911,fgang@gimhong.com,51338283,제주특별자치도 제주시 이호일동,2797522,600e25ed069c99b1c421955fe8292e1584271487b17dbcba8dca5e66ab192d3c,datas.csv6370
진춘자,000730-4810884,010-2356-3249,anseoyeon@gimgimgim.kr,14168639,광주광역시 광산구 광산동,2990631,2bc079a62a30d7ebb490b671805a5f6af3ecb53556573cba7e60867dfd2b43a2,datas.csv6371
박명자,130508-3388557,010-5834-7628,misugcoe@gimgimgim.org,92683390,충청남도 홍성군 서부면 남당리,27463908,8400d22d20dd73d72099806ff3e55e691ee28906b20d2d82d522513891f10b61,datas.csv6372
이현우,770822-2174957,010-5798-1876,cunja20@gimhanhan.com,5041949,서울특별시 광진구 구의동,1881020,de86cb9a29519108b3aec45b53798585b312038457b8d6bd4e094a3f71aa46cf,datas.csv6373
박지후,660314-1380550,010-3210-9026,iminjae@ju.kr,49547338,대구광역시 남구 이천동,2082092,cede9219d5ae7127e2b4387af16cc594c425fb40af785cdcb00894645ae069f2,datas.csv6374
최현숙,660310-1558971,010-4662-8138,yeonghwanbag@ju.com,42021471,세종특별자치시 세종시 연기면 세종리,15557200,0bbbade0badd9e939901c85eda3bbec8d272b4a3bf3528b0ba4d242eee0ef5aa,datas.csv6375
박영순,900731-1279900,010-9131-6856,jiyeonbag@bagi.kr,56568156,충청남도 아산시 신창면 궁화리,32135435,d74abd0f7248504b0ea2213caf174ec0bb9534ab00a618bcc35bba8b9c949adc,datas.csv6376
강시우,120307-3420822,010-4983-5412,minsuryu@iyunbag.net,49597206,대구광역시 남구 이천동,10958223,55530c02fe3dff7b9a6be98461a312fe5bace1341b4f3be8a67a6cd05725db5a,datas.csv6377
장경희,901109-2400001,010-4911-6387,zi@ju.com,27627877,충청남도 공주시 유구읍 만천리,7896734,ad1e03f4193bd7ccc2a96b917635c686ea76fcc6d2dc147057d0941cdb698567,datas.csv6378
정지현,480410-2567548,010-8769-5853,yeonggil13@hanbagi.org,15803165,충청북도 영동군 용산면 매금리,4424153,2d10669de16d5b8b16d06b4a0f88277e717e5d5a2014ef4afbeec71e693fbfbf,datas.csv6379
박채원,521223-1473772,010-5115-1908,ogja35@gimbagbag.org,58874254,부산광역시 중구 창선동2가,11309428,6c8ccb74027e3460661aaea4451edab1059f4de972cee3615ce4306b7dda7b92,datas.csv6380
