address,email,income,monthly_spending,name,phone_number,ssn,mk_serial_number,matching_key
경상북도 울릉군 북면 나리,junyeongbag@namgang.net,27110742,4448950,김하윤,010-6989-2873,140603-3545362,data_202506021652562415745600,aa9d6233ebdd23218d1827b28e66d5263eb70599ba009110def56e476a4c39b0
울산광역시 중구 남외동,seongjingim@jusighoesa.kr,88908628,11337074,남영식,010-3350-6987,651231-1105953,data_202506021652562415745601,81a51a631805c8d5c64cfcf3fbff48334c63b50e5ed1adcfa0f07ed5c56ea0a4
대전광역시 유성구 갑동,seongmin03@eomnamgim.com,97006180,10813894,김시우,010-9838-3982,790514-2148902,data_202506021652562415745602,8eeaf772d0a65dbb3190a9af2ac17c7383e4ae3c7c29f519f3d4d633e76cdd28
광주광역시 북구 용강동,ibyeongceol@gimcoei.com,69650905,20031421,박서현,010-3794-8129,750713-2155979,data_202506021652562415745603,ab4a023db1e42956506b474ed0f5561e804856704e1f4bc3056a08cfea340615
울산광역시 중구 교동,sanghyeonryu@yu.com,35843884,3782686,이현준,010-7345-1741,850518-2045818,data_202506021652562415745604,823abf852172a16fa5f072c1f93e51453533eb538b4df1dd11a9795544ad382a
경상남도 함안군 칠원읍 유원리,mgim@coeyun.com,21245673,10199761,양현우,010-7587-3881,861112-2635934,data_202506021652562415745605,241e182e9aa1be5ddb398c794272ef2532a8f35416c4fc5f278bc5439a091177
광주광역시 북구 충효동,eunjugim@jusighoesa.net,67342460,30970685,박지연,010-4607-4138,600207-2913636,data_202506021652562415745606,6a113a05e65dfda89fae085938e680a4520dcddc02673ad8c752379a209e5dae
대전광역시 서구 산직동,eunjeongi@seonggimgim.kr,2390317,280379,박민재,010-4970-2406,050511-4932333,data_202506021652562415745607,152889fc1c21ed4d13b9c96fa78c9ac003008b29d451c6159e05a90d1d6ab56e
인천광역시 남동구 서창동,eunseo71@ju.kr,70450953,1689287,최정숙,010-5910-1928,120713-3339655,data_202506021652562415745608,c7d858e4c2013e701d4d8a7e5f69f73b2dcbe7b6e351047f99bf67677c27d79d
경상북도 성주군 성주읍 금산리,yeeun17@jangyunjang.net,32273673,14692775,손영희,010-1820-7721,760706-1746830,data_202506021652562415745609,b797c8b411e2156bd8c2c5930146ac86380a120f77765afb6b7068797d2f25a5
충청북도 보은군 보은읍 수정리,qbag@jusighoesa.kr,78160841,8155289,이현준,010-2696-3603,841224-2134927,data_202506021652562415745610,ffb0deb8908417a740b3350ac8dd209a44cabbfbfc44516356d2ac569188870d
전라남도 목포시 죽교동,mgang@gwagbaeg.com,92930009,42448657,권은정,010-3890-4582,980813-2566717,data_202506021652562415745611,5ea90934d579119be03d1181f77b6570e9b13bb86ea601115acb12dc82129f24
울산광역시 남구 황성동,gimjieun@iheo.com,91092430,45256015,장정자,010-9958-6437,080723-3792249,data_202506021652562415745612,288e8d784cc282d5dbf7bd10eefb5fb5283a8782f1d35926b7ce5a58552e740d
경상북도 경산시 자인면 계림리,jieun37@muncoeyun.kr,98984323,6573893,윤정수,010-3459-3776,721229-2843964,data_202506021652562415745613,911f5406d0ccd83c2ca0a815e18da9b5f7e1060661f3b07b378d2e3f53885beb
부산광역시 수영구 망미동,vi@isonjang.kr,22685178,7185146,김아름,010-1199-7465,461027-2401729,data_202506021652562415745614,cd72820a500b365e6ffafcea33241f3805de0484eb155251ba11f128e3a5a115
전라남도 나주시 죽림동,gimjimin@yuhanhoesa.com,43212451,9633077,최지훈,010-1074-6732,770531-1188703,data_202506021652562415745615,e5c722ebbac13cb21d5b33a17c5684eb78b8e3df9a1fc484320301c9407fe487
울산광역시 중구 학성동,nu@yuhanhoesa.com,72484987,22663743,김시우,010-7413-7589,100203-3491557,data_202506021652562415745616,b7583b2f6013cb76e588e4278a0a895c3cb63156b223c78081fe0e7b74d7798c
대전광역시 동구 정동,yeongsig98@seongjang.kr,51949044,20610328,우아름,010-8804-1006,060827-4128521,data_202506021652562415745617,91b961da3c65288c11e188f7077dab9d82583c6bceaaf44f8c313e73a8036461
서울특별시 강북구 미아동,suminjin@yu.kr,44247977,18236802,류숙자,010-1005-9635,930614-2309150,data_202506021652562415745618,831bd865c3f1eca81da5ad8505fdfaf4ae9a21ecabb59143983ef828e8ccd146
대구광역시 달성군 유가읍 가태리,ojunho@yu.kr,86686054,12990978,윤영순,010-3308-5818,080910-3174363,data_202506021652562415745619,ffce9e3d6321d1866843a910034b28af01a9af730e482bdc14cd96d0383136c3
전라남도 해남군 문내면 석교리,ci@yuhanhoesa.com,98104064,49238455,최동현,010-4674-1719,490406-2604331,data_202506021652562415745620,483adca8f7314c1c3a057e1cf452896d75a2507c38e0bc03f7c039312ef39073
제주특별자치도 서귀포시 남원읍 위미리,jieun64@yu.net,65328535,8138245,강재호,010-2979-2278,441224-2566692,data_202506021652562415745621,60799055fb7c469757d6d5f191ba5a33bf8c2e492348d35936753c168c23fd20
서울특별시 동작구 신대방동,nson@simgang.org,81445417,1916077,허은경,010-7547-4434,101224-3600270,data_202506021652562415745622,4a389b4cbb484d78d9231d838aa2c1f8d611360b8e936d9e4834f59ef0b3c78f
충청북도 제천시 왕암동,angwangsu@yuhanhoesa.com,88985512,42819971,김지아,010-7200-8761,920428-2546881,data_202506021652562415745623,9be33e47dc894275022c5f453ab710ce07a8d1e0e17b1cafc93e19aa1cea36ed
전라남도 목포시 창평동,gimdonghyeon@gohongseong.kr,4906683,313457,송재현,010-6502-2208,780121-2946870,data_202506021652562415745624,7576f03c8ea873bf1dbfb1cb119ee278bb13e66d256e2699ac29b19d6b5f2732
제주특별자치도 제주시 구좌읍 월정리,jiyeon23@ju.com,67492819,9575705,최서현,010-2583-1903,790822-2742337,data_202506021652562415745625,1dd55679321bd08c0e113d8d895351304eb20fd177b28cbcca58e1eaa0576785
대전광역시 유성구 덕명동,seojungim@seonggimbag.org,98756634,14789507,김재호,010-1315-9296,861018-2700477,data_202506021652562415745626,ce181c1b72b8573f78fc760b457439f549545b4b39f1244af5810dc8afe87de2
광주광역시 광산구 옥동,ui@baebaejeon.com,49635217,8380989,양승민,010-4755-2256,500609-1184293,data_202506021652562415745627,64e2bdec7653b78acc151720444018135a18027df206ee2e3055ea61caa34544
강원도 양양군 양양읍 남문리,gimseoyeong@igimbag.kr,46468139,1421647,이명숙,010-7959-6074,850911-1466663,data_202506021652562415745628,e63d042269dd76debd30508fac93a4449c3c98328e0cba12bfa3265e002378d9
강원도 횡성군 우천면 양적리,imyeongja@bago.kr,21862319,6944782,김혜진,010-2318-6383,870122-2315714,data_202506021652562415745629,436f1e19cab62aae87745017815fff77ab7e5f5a37d556ec6009a89e93cd3213
제주특별자치도 제주시 한림읍 귀덕리,coehyeonjeong@jusighoesa.kr,67897706,16543972,김영일,010-8992-1819,571202-2942446,data_202506021652562415745630,d4115b8cb009fa1c959cc53ca5e171b44700af112418326320b1c2101dec832e
전라남도 광양시 광양읍 사곡리,byeongceolan@jeongcoei.net,68875618,44005784,김정식,010-1549-6959,600620-1729012,data_202506021652562415745631,34bff96873342917caea7b9726b94982664d5ba7fb8e622e6ccb89e829e8b7f6
대전광역시 서구 봉곡동,jinujeong@yu.com,79383770,4758019,류준호,010-2555-6752,110814-4859466,data_202506021652562415745632,57fb7603819147f31e0dadcbb6e5dbe21d1d8a4d5ca9eebb62ca83d72fb0ee67
충청북도 괴산군 불정면 창산리,fgim@gwaggim.com,15765316,1537982,김춘자,010-6930-5157,610102-1934361,data_202506021652562415745633,0f77a9f9aa90f096c2836e6610a8efed5e688ab8e009b3610de9db48cb4cbb75
경상남도 창원시 진해구 용원동,xgim@ju.com,35581125,7973582,김영환,010-3149-2697,530821-1413431,data_202506021652562415745634,2cf3f8e949d9860f4bd973a1f080a4ddae60fab183118d2de48538b0de6f03f4
충청북도 단양군 매포읍 안동리,ogim@jusighoesa.net,18511465,8771193,이유진,010-9667-6843,800401-2384426,data_202506021652562415745635,fd62d682db9f827d301fb2da9f6806d421ff9681940c0f9941030d9ad2683a30
대구광역시 수성구 성동,jeonghun62@gimigim.com,2122578,744825,김서준,010-6312-2843,600721-2741955,data_202506021652562415745636,b7ba1c055db80bac10370189985a735e63f0ab89fdd155dbb82887856947d1c8
경상북도 상주시 낙동면 낙동리,juweonjeong@baegogim.kr,28383191,11722986,이성민,010-4378-1683,930202-1628304,data_202506021652562415745637,cbdff0e23ec60d8694245149b4a4115066c1acfaebd8a0a11b7a147cbddc3661
경기도 수원시 장안구 영화동,eunjugu@igim.net,45539768,2259982,이민석,010-7647-8533,640215-2018001,data_202506021652562415745638,932f0b6d271008428a3fc3810129655f43a3712b287f5d635c9d04037216b48e
울산광역시 북구 신천동,bagyeongceol@bagi.com,66344553,28377329,김하윤,010-1770-4187,840415-1377484,data_202506021652562415745639,882ab6c62c754be99abbbc1f702ea672ad0f8df8a20c04de2a8216361ac085b1
경상북도 봉화군 물야면 북지리,bagjimin@baggimbag.net,87069635,7194521,엄서현,010-3516-3655,480126-2561508,data_202506021652562415745640,edbd46244e85cec5de703b898f44a2e22034d4a10e1ba2ee33bff89bcd9d441a
서울특별시 강동구 고덕동,dohyeonbag@jusighoesa.com,98436398,31878149,오성현,010-3548-3075,620620-2439697,data_202506021652562415745641,8b81ed56e6d2e0a42f201ed3dd014d34b151ddc87d0fbd66566813e92c229ff0
충청남도 계룡시 신도안면 정장리,jiagim@jusighoesa.kr,17721190,202405,한윤서,010-5718-8310,120711-3582085,data_202506021652562415745642,baabd472dc42a272b83638486171d013912a9020f38d1074c66438bab3545bbc
전라남도 고흥군 봉래면 사양리,rnam@yuhanhoesa.net,21340183,8278859,조영호,010-2133-7782,021119-4920511,data_202506021652562415745643,eb1295b977e3f10648f80ebb2b437eebde341b551927622817bea153dc423143
충청북도 청주시 서원구 남이면 비룡리,jaeho17@jusighoesa.com,71291110,1109136,오지민,010-5325-8773,560917-2960733,data_202506021652562415745644,4d81bf73c0be54b352a90d58a6e4f06b724a6e3f7d40c68e657c3c28b13266ff
대전광역시 중구 호동,ogim@jusighoesa.kr,61883808,6099846,오아름,010-8556-5004,460528-2070405,data_202506021652562415745645,5935143302e7c6e45dfec746c24749d52e6c25cb037179b4f32ddc3f24462695
울산광역시 울주군 온양읍 대안리,lgim@gimio.com,60986337,9086357,이진호,010-3097-2699,090225-3096024,data_202506021652562415745646,6ca12c9559566cd2d94984c885bde2aad965b729d8c370d1e162c020a23956d8
인천광역시 강화군 불은면 신현리,mgim@yuhanhoesa.com,21369085,9276488,강준혁,010-2362-3067,900514-1781636,data_202506021652562415745647,a487e9aa642c6bf9b7bdcda411ca37264fa36fe50a472dfa2fbc6e1d26f507f6
대구광역시 북구 구암동,lgang@jusighoesa.com,94865158,55302503,강지현,010-5964-6261,850705-1260845,data_202506021652562415745648,83cde55eaa7ff4fa92ccbda6927c952d783d51bd58deee73e09fe760c05c5837
세종특별자치시 세종시 조치원읍 원리,ujincoe@gweonogim.org,3351604,832136,정서준,010-1958-8982,930808-1697096,data_202506021652562415745649,0262fa64089c20ee58205a3dee7ec60c075de070d14de38370edb3b6836df9a5
경상남도 창녕군 도천면 덕곡리,gimyeongsun@baegigim.com,99162961,70847175,강서준,010-6903-5702,000311-3738451,data_202506021652562415745650,7a6038d096b84ee8bcf7fd1bcf48facb771c53adb97f12d6c68e9aa66e7c727d
부산광역시 남구 용호동,seunghyeon91@ju.com,28978646,6583006,권서현,010-7171-2196,540521-2788827,data_202506021652562415745651,9c4fa397338961c066ca7494f6debbc8ce9888d3d42a808054e45582f393014a
서울특별시 노원구 상계동,hyeonu49@jusighoesa.com,91581382,36938769,유숙자,010-8279-6366,810715-2583010,data_202506021652562415745652,e67d36b5c7a19adccd6a11826acea5c3891d0096639b237161e388fa5c7c0128
세종특별자치시 세종시 전동면 봉대리,areumgim@yu.org,8885600,1314900,박윤서,010-3901-7030,110305-4402625,data_202506021652562415745653,bca38d1f43b789f06371a5ab58360e440abff2b11ede833e5c6e6ec350db19f0
세종특별자치시 세종시 연동면 응암리,yeongmigim@ju.com,22258503,5733433,이예준,010-4207-3135,611124-1660792,data_202506021652562415745654,92c51e4b09a04fdc9c13580fd331084e945653309c3efe4457249e73fb04bfeb
전라남도 광양시 진월면 송금리,li@jusighoesa.kr,46145582,1780672,이지영,010-8845-6043,040604-4799616,data_202506021652562415745655,fb50da171a39c2245faf8b0c0491820f64dfa6f42c468ee7e3a80ebb2bf1eab6
인천광역시 미추홀구 학익동,oseongsu@hwangbag.com,24493654,956763,박영미,010-1446-8154,001031-4643655,data_202506021652562415745656,42cd295afb1ec414b6921945f1edb01ab6c46b8fa43eb8cef384b783000e0036
부산광역시 사하구 감천동,aan@ryui.kr,30884327,4638659,김민재,010-2381-1352,580811-1903108,data_202506021652562415745657,efcf0cd3dad42680c98b40fd886aaea7756ac5a0b7a63cb716d782ac0b605cdb
경상북도 성주군 월항면 대산리,kjang@igim.kr,96028889,31441495,김윤서,010-3446-3674,940216-1047503,data_202506021652562415745658,32214b29564300cc26677bab91f1123dbcfecb96d37af0844f1eb490edb3141e
제주특별자치도 서귀포시 성산읍 난산리,bagsangho@janggim.kr,20755242,138875,강정웅,010-5638-2803,790206-1681800,data_202506021652562415745659,bec21e576ff6e70b827f927a1143bd6b4fd722d362b1b25c58bbcdc4182181c8
부산광역시 기장군 기장읍 연화리,zseo@gimihan.kr,71801094,40946625,박준혁,010-6782-5729,970729-1517187,data_202506021652562415745660,5a676dbfe90c58d48054050cf2dc564706ea4d978126bf2fa6d5ec927f9a7d0c
강원도 고성군 현내면 제진리,seonghyeon74@igim.kr,76663749,2103937,김영수,010-9653-3763,091223-4469999,data_202506021652562415745661,018003d228aef098099ddfda77751669649c142365d239a00322e771638af975
서울특별시 관악구 남현동,seonghyeonseo@gimbag.kr,70477301,17420628,김민석,010-4731-1469,481008-2686491,data_202506021652562415745662,b8a4689c1c73178b05d7dbe3bff32c0fcb5083d28b58dcc9863fd0f1df5e57cd
충청남도 천안시 동남구 오룡동,bgim@yuhanhoesa.net,12683480,4624615,진상현,010-9480-1672,031101-4681804,data_202506021652562415745663,d8bcf1eb325a8832ab018ea94f43a7c503ffdfe0a884121294732bec0070b738
인천광역시 옹진군 대청면 대청리,gimseoyun@anyang.com,8493829,1210840,전정식,010-8963-4905,150129-3825504,data_202506021652562415745664,f013cde936ae91aa98f427adad7461e15047026be28258cae1a1158dc99a87bf
제주특별자치도 제주시 도평동,qji@mingang.kr,87792989,19688473,우승민,010-1709-5846,920820-2335423,data_202506021652562415745665,b103b95cc051b74bd577554132d48ec269948a48e4a3780227f5f4bbb819cf6c
강원도 속초시 금호동,jeongho37@icoe.kr,41317231,14731796,한성진,010-6242-8270,940816-1637779,data_202506021652562415745666,fa3e4c272a3310ec70782e36b0cc47ef9e5249173b649c138d8d4178dae9c2a5
부산광역시 동구 초량동,minjun17@ju.org,61199963,25287715,김영환,010-6949-3255,100423-4724234,data_202506021652562415745667,691cc07c50bbc12fc83b50ba409bcb26bf126d5b43805e174e955578167e00f5
서울특별시 마포구 현석동,nbag@bagbaegbag.kr,28628477,7630395,홍상훈,010-8708-5738,570708-2769874,data_202506021652562415745668,8ee6c50e9da383209ca7ee140509701128ea351d4f12a477c0510cc1e2c1f175
강원도 동해시 단봉동,myeongjagim@baegi.net,99856092,7581296,곽성훈,010-9727-3187,461224-1900913,data_202506021652562415745669,f9e17536ca02879fd7d48452f543468c9fedaec66a2810c0b7ad4734cf5809bd
전라남도 영광군 영광읍 와룡리,rgim@yuhanhoesa.com,99961429,20899300,김영진,010-4388-5998,070112-3760428,data_202506021652562415745670,e1b95fdf17a178d6f354db95c7bcda87db7c901c627d44d8d2ad368026793a18
경상북도 상주시 화서면 상현리,gimseohyeon@ju.kr,73621969,23183266,송정희,010-7297-4524,600820-1076794,data_202506021652562415745671,b2d9145c768937592f862dcb5f865ea41db8fc11ad3730e8cb90042df352bd2e
전라남도 나주시 동강면 월송리,byeongceolhong@baegim.com,6266503,3972496,한민지,010-7711-1846,040427-3896922,data_202506021652562415745672,18513719a2c1740ed8b110f754c12a488b1edad16dbf9d3e825a4bb4a2bdefec
경상남도 거창군 주상면 성기리,gyeongsugcoe@hacoe.kr,67063249,2673619,송지현,010-8449-3025,840220-1495840,data_202506021652562415745673,64832cfcc53ec3faa1f6f2388327131ecf1d40d7c7dd9114cd8c1fe3ecb6899b
충청남도 홍성군 홍성읍 구룡리,gweonjunhyeog@janggangjeong.kr,44732121,8165297,김도윤,010-7735-3156,880121-2868840,data_202506021652562415745674,5e55efb2daed7c4afb2a6510e33a0bd76bafb6291b14e268353d3f69fab767cc
부산광역시 동구 범일동,lgim@jusighoesa.com,84597677,49620950,강명자,010-1972-1760,750710-1248112,data_202506021652562415745675,90fe2c5460aa4f19e60e34ff0dfd2460d41f868ab913bb3688f8aac317f1fbe8
경상남도 합천군 대양면 함지리,xsim@yuni.com,78899991,22312425,이진호,010-3682-8506,800712-1623702,data_202506021652562415745676,963c4e0c592090dccd3132652605ce02efdb3ee50310efc1f23ae1bf5237b27e
전라북도 익산시 함라면 금성리,lcoe@bagnoi.kr,94946367,7645561,심옥순,010-4485-8950,041008-4053739,data_202506021652562415745677,84b2883d5af86d77f17c7e18191d9a6dc3c2fe82eae97fb54c108288d3bb3379
인천광역시 계양구 용종동,minsu06@gimbag.com,6025115,629416,김영식,010-5779-7984,120528-3431596,data_202506021652562415745678,829ad740b261f58b5bd05f204fe28ae8e5acdba5553ad99bc792424d211002ed
세종특별자치시 세종시 조치원읍 상리,yujinyang@ju.org,67271129,10992176,김은서,010-9201-3376,691220-2155684,data_202506021652562415745679,ba079ae45a56ee699380070f5a17601353389d228dd3e7db7275102e534b2267
전라북도 순창군 풍산면 상촌리,hayunsin@songcoei.com,81234277,39366195,백정자,010-3315-4625,461204-1072451,data_202506021652562415745680,cfd9f12f4b38e4fcf1d7c91d35e94281d27e3e490447701e63e6bcc542509988
대전광역시 대덕구 대화동,seungmin46@ibag.com,86986971,6442555,김은주,010-7734-5460,530915-2528932,data_202506021652562415745681,90ddfe0bf5b553e38fcfa6b68210fb5f7f2ba1a05f6da4a0e14928f0fabebc4c
경기도 광주시 오포읍 고산리,coegyeongsu@yuhanhoesa.kr,8578477,3595859,고현준,010-7539-5957,840330-1280068,data_202506021652562415745682,2ee4fe39a6e47e66928ddc8893b4da158a7f42f3ec46e6dfaddc640f72a43046
충청북도 단양군 단양읍 장현리,simyeongsig@jusighoesa.kr,22075159,4231715,김서준,010-5990-3847,630729-1394601,data_202506021652562415745683,8f9819f8b1a75516d09aab626e85257423f66f003ee43e672ecf3cfdd4f005ea
부산광역시 북구 만덕동,no@ryuyun.com,44053090,14347728,황하윤,010-3132-3788,010322-3659077,data_202506021652562415745684,2bcbbaf31114f41a5b39563bbe664c11546f125f5d141c85875b77de98cad577
광주광역시 북구 운암동,yeji53@ju.com,30028152,13858486,송지현,010-7234-9905,780209-1201429,data_202506021652562415745685,da534351378d44085db5768e7cde8bc9f6d23779602b67d52f34a6f3365f0a03
충청북도 증평군 증평읍 중동리,gimsunja@gimio.kr,73986996,17618564,김미영,010-5095-8267,860717-1916250,data_202506021652562415745686,741dfb25a7870e6c0c418ef5a8489c7d49eea55345bf5f154938dbf391ba024c
전라남도 순천시 별량면 대곡리,gimmisug@yu.kr,79434219,11494359,김은서,010-1798-5366,930208-1518462,data_202506021652562415745687,3f80a95c2f0a71aada910ce31de75d18b023ebddde51cd3364154f8efd2d9397
전라남도 신안군 지도읍 읍내리,yunseoi@ju.kr,30912471,2807495,이정남,010-6635-3088,881209-2200651,data_202506021652562415745688,42efb163cb1b9f5939631c73f14f8dd23883cadf6f67ce95fd3092b84f0f56a6
울산광역시 북구 신현동,caeweon83@jusighoesa.kr,71450510,22794618,홍상훈,010-9302-8011,011209-3722506,data_202506021652562415745689,d06de5c63f5137a729cdfaf932d845fb73aaadeaefb9c9747fb0040666b12a8c
충청북도 제천시 수산면 전곡리,hyejingim@jusighoesa.kr,96030156,10796428,안선영,010-7778-4045,010103-4279326,data_202506021652562415745690,57eeecd7118748d751fba119e1b795b49c04d4fedfed748941f455b8a9574373
부산광역시 북구 금곡동,seogyeongsu@jusighoesa.org,35672486,1270058,김은경,010-6410-4249,891221-2179880,data_202506021652562415745691,27099b84a7f5903cb7a3837af4cee72cc4f9e8b41021c4defa482930e495d138
강원도 영월군 북면 덕상리,sujinbae@jusighoesa.com,71885838,13776573,이서준,010-6684-1968,591118-1206251,data_202506021652562415745692,d3b3fc3a6084da10f76df8c9495422a486cf80f29ec2b34fa26509344dbaff8e
인천광역시 남동구 남촌동,hyejingim@namsongbag.org,53212377,31729387,송영길,010-8916-1855,120726-3052282,data_202506021652562415745693,550b5181da96aa8d1b7051adc7a02a9bb8f6c790d3bde2ad6ae7155444feb276
경상남도 진주시 이반성면 용암리,eunjeonggim@jusighoesa.com,35231246,7075937,박하윤,010-4560-7348,881211-1146222,data_202506021652562415745694,89d369be9bb6b55f6af36c2c94db7004d621af788081fcb8ac0cda3af564ca40
부산광역시 서구 동대신동3가,sangceol29@isong.kr,71940993,1564339,이서현,010-6892-6352,480302-2136097,data_202506021652562415745695,aa44a72b21ff4244bb64255fc473a9524395ee831f287703dfade43e4ef4fb7a
대구광역시 달서구 이곡동,qgim@gimhan.net,61799074,16503741,홍도윤,010-9159-3736,531003-1699721,data_202506021652562415745696,ac0d78d2bc28cfbf3db539dcaf9fe7f46f6218f9b5bdbfd9d6a8adda74c5d205
전라남도 나주시 다도면 송학리,ogim@ii.kr,10695618,933812,김미영,010-7926-6011,030203-3628752,data_202506021652562415745697,f480ad6c572dc9dcbf041910f720ad1e30690d7ac6fac9e1571ee5ea3f114ae2
부산광역시 강서구 미음동,myeongsugbag@ju.org,69145205,17751024,이명자,010-1148-4278,661214-1048301,data_202506021652562415745698,b88805dba57bf90e910a758fc191b5f8257e2f5f0e1b21efbef1c00aaed39ba3
인천광역시 연수구 옥련동,areum83@gimno.net,54524839,2267017,김아름,010-2502-7478,980722-1877290,data_202506021652562415745699,21221eb922860eff1a4c68d799825d375fa8f2c2c3fccdc29fe3f90ec4524207
서울특별시 서대문구 천연동,mijeongcoe@seojin.kr,95008937,5624616,남현정,010-7594-1235,921206-1478998,data_202506021652562415745700,6f8656873f369cef303ce973618d4f45b50c8ea25f19dce93a40ea8921a237dc
강원도 정선군 화암면 호촌리,mbag@yuhanhoesa.net,83560702,2687036,강영철,010-1277-9646,780906-2043839,data_202506021652562415745701,ba7beeb8fead0d7f76378d73f5bdab247fe24bc4af5e2ecaf3cbfc58a7f7ce13
울산광역시 동구 동부동,ncoe@sonimun.com,28061560,4209149,김채원,010-5799-8120,700704-1642412,data_202506021652562415745702,54267738eaac91d824d44c4fe74a92ad79c3874ec26f3600c554c2bcbd9b4928
광주광역시 서구 동천동,jsong@ju.com,71226760,17314854,노은주,010-1492-1252,620903-2195013,data_202506021652562415745703,76341f894a3fa1afb923328a6a2b32ebbd8d26884ba21b342dc0146ae92683d0
강원도 양구군 동면 임당리,dgim@ju.com,67835906,141250,서은지,010-9460-4859,510315-1132783,data_202506021652562415745704,a1e209ba2e405405e1934223d2d6fafa344e5ef34180fb9909b520279216db76
광주광역시 남구 서동,jiugim@baggim.com,70829319,15202771,최정식,010-5469-7385,780128-2820299,data_202506021652562415745705,74876de504e82d8dbefcec330138e3d331d2a3cf9a8a992f9b09aca3db7dea3e
전라북도 진안군 상전면 구룡리,yungyeongsu@yu.org,80284259,8200660,곽준호,010-4604-9505,980314-2821074,data_202506021652562415745706,fce6ea1bf7ea113df79c0ab1ca307b261ba629473db40aec0e0da0a518154b34
충청북도 청주시 서원구 남이면 수대리,sanghungim@gimi.com,19035680,2519950,한옥자,010-8805-1820,920206-1703060,data_202506021652562415745707,a13a77106c509199e83f0c9a9648287406c7be28434214e10b5ca2561ce0f3a7
강원도 춘천시 사북면 오탄리,munhyeonji@ju.net,80675177,20999801,김현숙,010-5946-1666,540410-2704348,data_202506021652562415745708,1ddafc9c3bd3c997c78f6ae17cfe3af220472c6f2f40a16143440f26952ec0c1
울산광역시 중구 장현동,wgim@ju.com,96056827,5066258,서건우,010-3167-5419,920125-1284662,data_202506021652562415745709,f95eb1f52ef9c5548975b29409383221592f7c10f8c350e3f626cb1a068978e4
충청북도 충주시 금가면 도촌리,gweongyeongsu@yu.com,54988813,43132352,박수진,010-3258-3980,780811-2327940,data_202506021652562415745710,c3e31e421ad7b249d164e4067a9a1363f0b9a4fd935d9de1df185a54a7acb2c0
부산광역시 동구 초량동,ohong@jusighoesa.org,25807312,3889500,김준영,010-1377-7886,700212-1627300,data_202506021652562415745711,ff92ae011b14454c0ccc048ceb063fb4e4a2d8adaeacf4526fba71d0526b35f8
인천광역시 강화군 불은면 삼성리,lgweon@gimnambaeg.com,28080612,2285211,박진호,010-7094-8975,900424-2132859,data_202506021652562415745712,1dd1093889932ef620ee0b8ffb249041940e427e4a413d4e3cb5c3123a6c743f
세종특별자치시 세종시 장군면 도계리,tjang@yu.kr,54360973,1355904,이정숙,010-4296-3026,030427-3837905,data_202506021652562415745713,acf5eee9bab0a63d405c76ad2ca030c8af49585bfe99c35fb4579afc93b86557
경기도 과천시 갈현동,gjeong@yanggimbag.com,39350631,8452925,강지후,010-9789-4652,520202-1280841,data_202506021652562415745714,c69084106e304bda67008d67062c69a8a5392d93de10095df64f259a0ccb544d
경상북도 칠곡군 동명면 송산리,mgim@yuhanhoesa.com,16302065,4479173,이성호,010-4432-5595,101022-3194552,data_202506021652562415745715,2273a237932b9ecdf79632534f9c3221fd7903ad9cda301a60eefff30f7d4cdb
인천광역시 남동구 운연동,ihyeonjun@ju.com,5158908,113436,박영자,010-3242-2110,561001-1058701,data_202506021652562415745716,d2b1a6827e9b8ba3c00391c38054e9a7e15e850d055148ceb30f442e581f5542
충청남도 서천군 시초면 용곡리,seunghyeongang@yuhanhoesa.org,18857839,7882263,윤옥순,010-9498-2768,090423-4529085,data_202506021652562415745717,b399a97053db7e6918d910d42b0cde302a9c1e69816e75b888b7aee19be9fa4a
경기도 하남시 춘궁동,hyeonsuggim@iseo.com,84623485,16846119,최경자,010-3626-1752,030811-3310579,data_202506021652562415745718,789a9c552580a0dc5cd595e7a07f15bf663ad6ad5c6260a3d0785dfc86e1a969
대전광역시 중구 대흥동,songminjae@jusighoesa.org,73010193,34495247,이정웅,010-9480-2216,530928-2038968,data_202506021652562415745719,5ef9f1ac7b32a4ab1815dd071252d29ec1379a3df9b7d8b4e0ec5d9e66e1c8f1
서울특별시 금천구 가산동,minji68@gimgim.org,8543556,3733389,최동현,010-6756-2997,880326-2426242,data_202506021652562415745720,1904aab4200c105457aad9984e963e2f10c97764de322b448d5f57d15cb2e02c
충청북도 제천시 덕산면 성암리,ogim@jusighoesa.kr,62566441,23724502,장은지,010-7756-7051,910112-2903796,data_202506021652562415745721,b88019449173287ab3aabfc843b7cb884ed19445c1280bdd2dfe6d184f8eb338
제주특별자치도 제주시 애월읍 하귀1리,coeminseog@jusighoesa.com,74133194,10345396,이혜진,010-1070-9049,470119-2381390,data_202506021652562415745722,eceb764b27d9019ae9f5a9743b88195b0b861253bb8b90f596167bedc149da3d
부산광역시 동래구 온천동,subin78@gimsong.com,76634727,33716203,심영자,010-6043-5665,950503-2555337,data_202506021652562415745723,529cceb18c4e5103ec768df60004198e35699f741f790c180825fec61cb8d877
강원도 화천군 화천읍 아리,coeogsun@gimi.com,71916709,23915879,이서준,010-2074-2535,030828-4754752,data_202506021652562415745724,6db08a2370fd878bfba4cd6e231c5a8ca35e320801dcd154597d29c72654b218
부산광역시 남구 문현동,jihyeoni@gweongim.com,87803160,16499093,이재현,010-5561-8223,540512-1285985,data_202506021652562415745725,539c4eab7f5ace2898bc374a734783e5e2e44b7123142be9002320a017352e8a
