address,email,income,monthly_spending,name,phone_number,ssn,mk_serial_number,matching_key
광주광역시 서구 쌍촌동,jiaji@igimsong.com,26910918,3942368,김영호,010-2675-4073,940204-1153640,data1_20250602185117802834_6269,1a0b853d9637e045208db0bba275e40325535074ffc5d2071e8375e71659486c
강원도 원주시 호저면 주산리,coeseongsu@jusighoesa.com,30055303,1511184,이상호,010-1218-1631,130127-3176966,data1_20250602185117802834_6270,0cace4c07b8e536a3fdb33ef475222a481cdd90c3ea17cc0713f03ead9a81013
광주광역시 동구 지산동,yeongjai@gimnamgim.com,41411137,8901420,김경자,010-1920-3264,800907-2597806,data1_20250602185117802834_6271,5381035fd4dd8d0692bde2d3087c39d57ea93616dcede6e68bccaf1db4a59bbf
대전광역시 동구 자양동,ijunhyeog@yuhanhoesa.kr,13803655,5215426,김승민,010-5406-1970,680513-2885524,data1_20250602185117802834_6272,034eba39aae8be1c6ddebc54be33b1b7315e7831dc20f154f1090e269fe4d330
제주특별자치도 제주시 이도이동,ryumiyeong@oangim.kr,63671503,476007,김준혁,010-6978-5549,920712-2469509,data1_20250602185117802834_6273,cc9d2455623ce2fd09a44322099b4d54418376f3a59976e79f71111385c1f950
광주광역시 동구 계림동,jeongsig54@ganggimjang.com,67969710,1509528,김미숙,010-3149-8699,090227-3681540,data1_20250602185117802834_6274,8314d8683f52a81721f1be4e1e13e918771860d9e2551b54b80ce4cb85f02977
강원도 원주시 호저면 만종리,jeongja86@ju.kr,31838924,12104682,김미숙,010-6592-4963,600706-2744912,data1_20250602185117802834_6275,884d87c8efad04d75f1a3f1d64955637a3b7ecce7b9e17b13938a269bffb134a
울산광역시 동구 서부동,ncoe@ganggimi.org,72986757,8391543,박서연,010-6403-1336,101119-4670411,data1_20250602185117802834_6276,49172f34c39fe38a44bc674ba56c339114274b7131c24a884d01d0f71d5b50c0
인천광역시 부평구 부평동,bagyejin@ju.com,69278905,33650959,이현지,010-8909-7599,440626-2696643,data1_20250602185117802834_6277,a592e3f4877aadeeb06e6a4d52744fa662161355884e075bb677d921b30b6fe6
세종특별자치시 세종시 부강면 노호리,jiagim@jusighoesa.com,99962706,14910248,주유진,010-4431-7474,580720-2652483,data1_20250602185117802834_6278,a338f3e5bb71b135c794ae2fa7e90f8e6f7726427d8ec800828f5a45bf9d0120
울산광역시 북구 양정동,xgim@seoryu.org,92419615,1629178,김지원,010-5006-2904,080815-3642783,data1_20250602185117802834_6279,73466b26cc493c6062f74cbf75ae5e643afea5380fb061c9d7ee9a875357be30
대구광역시 남구 봉덕동,gimmyeongja@yu.com,24544978,1704226,홍상훈,010-1753-3830,470217-1549065,data1_20250602185117802834_6280,4bf7e999b4fbd348a26998fc59fd2917f400e5e8261bf892e8a00b5cf6d8de86
부산광역시 연제구 거제동,sunjaan@yunyungang.kr,55008971,18602242,김광수,010-2190-8549,020307-4739699,data1_20250602185117802834_6281,c189951570b7365810e4c953a642d457654817f5e8c777437323a80f0b68ab7c
전라북도 장수군 번암면 노단리,eunji30@ii.com,26243410,7911828,백현우,010-2177-9939,830920-2366477,data1_20250602185117802834_6282,228e25366954679c23b305ef2bbbfb575e0bff27f604c16f65a9f6ccb71a826c
경상북도 포항시 북구 흥해읍 매산리,jaehyeon97@yu.net,32278779,18266544,황영미,010-6803-7078,881012-1817209,data1_20250602185117802834_6283,f5558a18122be56f742b011e4bce7855d2fc853eb6f2100c645f9fce82aabb9c
경기도 안양시 만안구 석수동,jinho19@coegimryu.kr,46566540,4615006,박지아,010-4211-7221,011217-4457327,data1_20250602185117802834_6284,d9e68594fc9d4e864a12f61ee00e617ef963682986723c2583f0a2359ac4c806
대구광역시 중구 상덕동,baeseonghyeon@gimgim.net,23304463,4770254,김정식,010-6149-1264,511025-2608942,data1_20250602185117802834_6285,bf6c772e3944cc0cc55680c20749bc809950ae9771597e9e6e808a8eefb3d4b2
경상남도 통영시 한산면 창좌리,yeongsug90@yuhanhoesa.com,97536708,8179310,고예지,010-6310-3812,531213-1245556,data1_20250602185117802834_6286,c59efed9cfc2b2e001ad285b364ee90f14072f9b0556053377403b2c201dd508
강원도 태백시 혈동,yeongmi91@coegim.com,45401422,26248438,김서현,010-5803-5703,490923-2673306,data1_20250602185117802834_6287,93fd36969d5b18551f6516defec7c063aaa83687f402bd92bf6ee349462c251c
대전광역시 중구 중촌동,tan@igimgim.net,25544034,4929259,최옥자,010-6177-3307,080308-3187104,data1_20250602185117802834_6288,a5bdc713df3f5da86e3401582c5b391d0f3773d4983d68a802fa1904031a6247
대전광역시 대덕구 법동,jihun58@ju.org,60093188,4634506,하옥순,010-1016-9852,950412-1106323,data1_20250602185117802834_6289,5a9218f17e3f926dd9ccd9dcdd531bf888e2e94f3f35f9a588e2765b894aeec4
인천광역시 부평구 부평동,seongjin25@baggo.com,16182328,1833069,이정순,010-5930-8437,470218-1191745,data1_20250602185117802834_6290,2b04f8500852e036324cdc76ec6e06b06a5b0711d18af4e055c194f9324c0540
제주특별자치도 서귀포시 표선면 하천리,seonghyeonbag@bagi.kr,6828468,404923,박은영,010-5694-8699,040426-3322813,data1_20250602185117802834_6291,674bc43dd575cb3877d70e3d787af760dcfe7f1fdb26ba9c60dc62c807d3f19e
전라남도 진도군 지산면 오류리,seohyeon20@jusighoesa.kr,7688191,1265286,백서준,010-2458-3643,910522-2488589,data1_20250602185117802834_6292,305004a498b0e9a7493ea9476267e976d775a7ecebdf4a03b25d4750641d8440
서울특별시 용산구 청파동1가,ijaehyeon@jusighoesa.com,69841919,2104217,김현우,010-5312-7621,880628-2345097,data1_20250602185117802834_6293,9028cf823cc982748ec8fe08c4e77445bcfc35d260c56fbe8d2a154fff5aad7d
전라남도 순천시 석현동,yeweonbag@gimryu.com,53048189,12495575,장예지,010-3341-9990,660915-2497836,data1_20250602185117802834_6294,cb4e297db2d4de45a6c2da484b1a9f500d156e6230a6014f5cbdac1299094443
충청북도 청주시 청원구 주성동,hayungim@yu.com,76642808,6007118,박경수,010-9725-5342,141124-3645941,data1_20250602185117802834_6295,33c1d49f95a29f6b1303f595df8d07eda3eb9c4e3ccb72c3b8431a0ecee50327
서울특별시 강동구 둔촌동,seunghyeon88@yu.kr,97905217,18290417,권영식,010-9828-7712,580115-2094465,data1_20250602185117802834_6296,e7c8a85ee5ecc1945b585b4737fe91b1cb229e76584c8842383f7918a10d7ca3
충청남도 홍성군 결성면 금곡리,iseongsu@yu.kr,73887907,2367606,이지영,010-5176-5141,960819-2028787,data1_20250602185117802834_6297,4513111732fa871728574ef3f5e481f687121547a7b45d01efa485bb872e9065
전라남도 구례군 산동면 둔사리,hyejinson@jusighoesa.com,74492386,4507843,박옥자,010-5509-7454,490509-1355453,data1_20250602185117802834_6298,ab2fca6bf74dd7eafdbeb5a4879ac236ccc4830a0a4927dffd66aafc4a6b66e2
서울특별시 송파구 거여동,boramgim@jobaegim.net,50273397,8100728,이민지,010-7048-5542,441117-1603065,data1_20250602185117802834_6299,e2eaf95b4f08f79c13aa2753b23d5d95378db6fcc121f65e762e02a37216a8b6
강원도 양구군 동면 덕곡리,ijeongsun@jusighoesa.com,95824506,1820098,김지혜,010-8671-6714,041010-3703202,data1_20250602185117802834_6300,63b2065edfea746f1939fd50567b8e009fea5bd89294684985f82e30bb1d2830
광주광역시 동구 금남로5가,jojeongsun@seoimun.com,26672986,17589160,안중수,010-1581-8467,790213-2355885,data1_20250602185117802834_6301,72d3addff33859b1690f66a4ac3cf34d97c0ce2920572c1b23b9d8cb3db541a5
부산광역시 중구 남포동5가,jeonghogim@nanagang.kr,99629418,7918054,우영환,010-6160-6268,550423-2319054,data1_20250602185117802834_6302,46ede80e13da34cad90d491a7a919ef01102255b6fba3eb647e21bc10edba605
강원도 양구군 동면 비아리,ogja84@yuhanhoesa.org,85525025,31468489,최수빈,010-4703-9551,840523-1937950,data1_20250602185117802834_6303,3f64af093fc8efc33427cd1ce41cbbb88f33aafbd6ba730c17bb7a554bb2600d
경상남도 사천시 서동,yeonghyi19@yu.org,87310157,25235483,김아름,010-3366-3818,960715-2958926,data1_20250602185117802834_6304,79f9c0162a0641fb3e6443282294fefe4e1217c67539a1f1278264c6a8805035
충청북도 옥천군 군서면 상중리,jinu23@jangbag.net,64315865,10493501,양정훈,010-1578-8802,540306-1939414,data1_20250602185117802834_6305,0ff4495284c7e184ff337389c33335a36d99e3f86b675ed0b0911befbdd26260
울산광역시 남구 용잠동,jaehoan@yu.com,43433484,8741062,이현정,010-4845-8315,551130-1476690,data1_20250602185117802834_6306,ed18204fe59b549bf0967dc91441fa4f02e6239a52fcae7640f7f8c887397e4a
울산광역시 남구 신정동,juweon87@gimi.com,48782324,245250,하중수,010-8970-9829,750307-1308763,data1_20250602185117802834_6307,b9a80849eb8cd2fb545f322272ed71c5ede72196ffbb3be18f923d9f0aec8e86
울산광역시 북구 대안동,abag@yu.com,14153664,2086866,김영일,010-7616-7686,500325-1675223,data1_20250602185117802834_6308,d0c54d7806bd11a33f1c72f37ed0e1fa4008aa27e678ab11b59f62a40e9ab6e6
세종특별자치시 세종시 소담동,jeongsugi@igimgweon.com,88350873,4483630,박하은,010-2584-1576,660914-1173577,data1_20250602185117802834_6309,515ec44eed897298135d861387a7b0d8d51114b95805c222f106355b5a97fb48
제주특별자치도 서귀포시 안덕면 서광리,yeeunmun@songiha.com,20669465,4735912,주옥자,010-1214-8479,740628-2868549,data1_20250602185117802834_6310,1b3da9ce881e337006d89a4b7958ec2b4492d0d84557426d8b0927b3443feb8f
서울특별시 구로구 가리봉동,gcoe@yuhanhoesa.org,37722592,15864592,윤예진,010-6221-8378,020227-3876372,data1_20250602185117802834_6311,326e54cbdca07cf69b95ce03805dbda070e3fb8e402c6f8886ecfff57ee6b0dd
경상북도 예천군 개포면 갈마리,jeongung19@yu.kr,44242222,14727354,이예은,010-3370-2170,781007-1842029,data1_20250602185117802834_6312,67765c7b48f3f39585602f3c7b987b50821ec18e5938afbf20181aabeef66beb
대구광역시 서구 이현동,tgim@yu.org,71077034,10440310,박지혜,010-6402-2429,500529-2105508,data1_20250602185117802834_6313,8424b4b7f541bbf471149fe1fdf8fb9dbfaad75bb2538e523f5115d3b03bb62d
부산광역시 중구 신창동1가,cbag@bagjui.com,88941375,17956333,임서영,010-6558-8262,850201-1422997,data1_20250602185117802834_6314,de3ff561bde3d1ba0a1c6575d8e54e4d6c4c7b91decac2116b1703574693679f
인천광역시 남동구 운연동,xgim@igiman.com,19322619,7916467,박미숙,010-6584-1021,971104-1295842,data1_20250602185117802834_6315,d8353c4b5bfee883c8e3c71d96b83ce9b33c3d5d446607642252ea273ceeac34
전라남도 장흥군 관산읍 농안리,hi@ju.kr,79628015,12797207,김정호,010-3092-5359,770410-2698969,data1_20250602185117802834_6316,73676073d74046bf2e37e8f66e317257ad7e379ced5cbd2f2720126897ac9a75
부산광역시 강서구 식만동,eunjeongyang@yuhanhoesa.com,29918790,3492284,이서현,010-8643-6747,980823-2372108,data1_20250602185117802834_6317,fbb689d4a725e6a0be828a8ef0b32b0acea844b6dbeb098e8397f117c36d4cf2
세종특별자치시 세종시 부강면 금호리,jiyeon49@gimgimbag.com,65018231,916229,김현주,010-1978-4313,460415-1602746,data1_20250602185117802834_6318,fff3e1d4711bc88a7d7cb90becf789ad792432e596e66b1b2134078c0879cea8
울산광역시 동구 주전동,ijeongsun@jusighoesa.com,28686180,6849586,홍지훈,010-7173-5528,520508-2609516,data1_20250602185117802834_6319,e2fee2cc442f59486cd93dc423f172236d2a25238a7c12657c94a6fca8c050c5
경상남도 하동군 옥종면 법대리,qgang@coegimbag.com,49374314,4490111,이미숙,010-9026-1426,940202-2060070,data1_20250602185117802834_6320,d3e90851e6f7bd44983f4f788bb695c65290846b976075f46ebe845a46fcaa8d
대구광역시 달서구 성당동,jiweon98@jusighoesa.com,15607084,1768454,허정순,010-3911-1458,010506-4920416,data1_20250602185117802834_6321,be6791d7fc729e1198db11f04172398d66d3a55434507c32e2b22937a3fe5fcf
전라북도 남원시 운봉읍 권포리,sugjaeom@jusighoesa.kr,52847976,29457686,서재호,010-3044-7583,040626-4284018,data1_20250602185117802834_6322,5274c432fa2c197bb353aa8d281ff873950578e66937be14258de7bee31d3ec9
광주광역시 남구 칠석동,yeongsun13@heogimi.kr,71087727,23667006,주은주,010-8150-7947,940820-2690187,data1_20250602185117802834_6323,c00af431ddf7d79b8cc2c8bbd14589657f83f8b4a39de55981dfaf79201911eb
충청남도 서산시 인지면 애정리,seonghungim@yuhanhoesa.com,75548718,28727515,허예지,010-6139-6349,770525-1069131,data1_20250602185117802834_6324,ba18fea966efadb2ee851a41f12a22ca450d53337215543c7774d68f47cf85e3
강원도 삼척시 신기면 대이리,cunja12@songimyu.com,81299239,47418437,이경자,010-3127-5064,860224-2104277,data1_20250602185117802834_6325,2a92a5bb752656ea39a86afbde2ee6b15698633816977aea0f83f6fb983680b2
울산광역시 북구 신현동,gojinho@jusighoesa.org,66606307,21084704,오지혜,010-7302-6735,120923-3345212,data1_20250602185117802834_6326,b48c8c7f2390f0189a19be3988ea945d76c53273807d544597836d26e3e0c213
강원도 양구군 동면 덕곡리,ygim@ugimsong.kr,77341774,27574884,이지후,010-3598-4273,641104-2200977,data1_20250602185117802834_6327,ddce722efe46444f0b281bb45e85976d992625d158f62f6d73550812908f059d
전라북도 무주군 안성면 죽천리,ijihun@hagim.net,76043134,7204114,이예지,010-7138-4707,541226-2753301,data1_20250602185117802834_6328,d6c41d7496d6aa699061c211a4983e96f31096e0585583d53052a9a0ecc0b723
강원도 홍천군 내촌면 서곡리,sonsugja@yuhanhoesa.com,82568210,4674803,박상현,010-5950-8795,680804-1522246,data1_20250602185117802834_6329,4dcf3e58f5a8e0974b1592ca744d896f0a9584362f845bfa39c0f532586587da
충청북도 청주시 상당구 수동,yeongceol61@yuhanhoesa.com,31538519,18622943,문광수,010-1599-4589,471109-2156872,data1_20250602185117802834_6330,947a22b37b3521479e5dad9745dbcf03be462806a35cb58998b26e7aee071457
울산광역시 남구 용연동,pi@igim.org,79915553,6859870,김영일,010-9938-1756,150119-3748086,data1_20250602185117802834_6331,2c4dc2092446fb97e7a62105f2bf92925bf905ee6d6eb9251ce670e80f571bb0
인천광역시 부평구 산곡동,hyeonjun67@nogimi.com,6133934,477043,이영환,010-9986-7406,580112-1364967,data1_20250602185117802834_6332,1a74bfa9dcf61c1f9e99dd44a2122bc2d0603719fe5bcc52f452b4e5cb1e6ee6
경상북도 청송군 현서면 모계리,gimsanghun@ju.com,58318664,2138046,양숙자,010-3786-4527,670512-1486949,data1_20250602185117802834_6333,78fd5903f86fdea554621b8d77668feb9e306e368c5e6f67cde7a738c32aa29c
전라남도 나주시 산포면 등정리,gimgyeongja@gwagbag.com,9204821,831673,김진우,010-4487-3772,470512-2735075,data1_20250602185117802834_6334,37a4e49e259c8cbbab4de55ab4fd67a70caf50912e57c529f5cb856f4940ef18
대전광역시 유성구 봉산동,ugang@iim.net,34798173,4600163,김도윤,010-4716-2421,611122-2051416,data1_20250602185117802834_6335,7299138cc1e216504e3eaa3524c83fbe87b612c5471123183238bb63ad29f25a
부산광역시 동래구 온천동,bagjunho@gimo.org,6853642,908831,홍선영,010-7836-2229,070929-3677593,data1_20250602185117802834_6336,f6e3ec6f72b1cd870be56067fa8fd8fb77309d7466759bcddf74a3ca31a19c18
경상남도 의령군 대의면 하촌리,junseobag@ju.com,6087004,673264,김영순,010-8445-3256,810729-1375790,data1_20250602185117802834_6337,1be9fbbff47eaaa5421a8ac63547a2078438d194ee1f90c951ee7243f6cfdce3
전라북도 부안군 변산면 도청리,sangceolgim@yuhanhoesa.com,29721733,13210455,김영자,010-2729-5022,120328-4076270,data1_20250602185117802834_6338,f0d8bc8ff14a84ae42c20be7959a382a88194059eea5339575a52f26454f55b2
전라남도 장성군 삼계면 월연리,jeongsui@ryui.com,38592923,7206998,허정남,010-5904-3133,880825-2104070,data1_20250602185117802834_6339,81ccf6609820240e7efb57e6405996f96d244627e081765b29b272613e7cd672
대구광역시 북구 팔달동,pi@yuhanhoesa.com,82011932,2091494,장아름,010-2855-3567,741214-1655655,data1_20250602185117802834_6340,d5cd7205c09f7d270a77f29f5f81929c2bf3b7167dac8a1c783998e347a87285
대전광역시 서구 매노동,myeongjason@goigim.com,96750294,32110891,이유진,010-2770-4579,460128-1616339,data1_20250602185117802834_6341,88be9cbb696e2772aacc3e032dc58bcba581f69d8c4a67af9da73e10028cf6e3
전라북도 완주군 운주면 장선리,yeeunca@ii.kr,14298183,2724108,하영환,010-5046-9221,840626-1739474,data1_20250602185117802834_6342,68004962893af59dd77d6cb97238b36e6d8806503c2b0d0c6d86621beec375d0
울산광역시 남구 용잠동,seunghyeon21@yu.kr,67449127,17420370,안광수,010-7942-5607,641206-2044162,data1_20250602185117802834_6343,fbb719d8456eee9ad6e0b20e615f398686ab964189ef04d9ca3e4db1c022e3d9
대구광역시 달서구 장기동,eyun@jusighoesa.com,19479529,1217570,윤도현,010-3721-1933,801208-1914320,data1_20250602185117802834_6344,5b4bdf8010e8129fe1b2258758579d053d25e52915882b8494969c40dff0db78
부산광역시 사상구 주례동,migyeongyun@yu.net,48637016,17380289,김은경,010-9329-7123,740206-1321388,data1_20250602185117802834_6345,7b9944a15c8dec70cf7ebd82478b4f25b23f6d4dc7815e298ae66945042a7604
대전광역시 서구 둔산동,gimminjae@yuhanhoesa.kr,15946855,3435739,류경자,010-5698-4073,560316-2233785,data1_20250602185117802834_6346,8258c7def8681a63afc28eb4bf0dda1c1bfec9c8e663f1b0205e331f972b55e0
경기도 안산시 상록구 월피동,jeongsugi@jusighoesa.com,93225289,2440020,김경수,010-9396-6289,110220-3213983,data1_20250602185117802834_6347,139e20ffb54e741811fa58746aadabd31b87c5e9edfd99dd0aba5566a91c8716
전라남도 영암군 덕진면 용산리,xgim@jugim.com,76245218,2184337,장지연,010-6848-8951,960821-1869494,data1_20250602185117802834_6348,739ba042d8e0f8581b88fd6f711f9ad0127fcc12bed31741bdab4a1843d28cf9
광주광역시 서구 세하동,jihun91@yuhanhoesa.kr,74985992,9565007,하영환,010-9061-9735,930826-1591020,data1_20250602185117802834_6349,e0fa3cbe3a3c8be0362c0dc74a573944c5e45118162afb3fa873ebbd3713c942
경기도 동두천시 송내동,minjaei@igweon.kr,54393480,2469762,송지연,010-7571-5522,480123-2850749,data1_20250602185117802834_6350,9df2eaa02427b793f72e10017ba683a968f0ec27db1801d09c335a1ff2e9b24c
인천광역시 서구 심곡동,to@jusighoesa.kr,43932789,9773319,안성민,010-1414-4776,981003-1129143,data1_20250602185117802834_6351,147d762d0f91ac300bd670952fae811502d184b6ca60335d836d2e063409906f
충청남도 태안군 태안읍 평천리,namsugja@hwangansong.org,42181149,6726401,한영자,010-7313-7120,760626-2911789,data1_20250602185117802834_6352,cad5a47563c09604ed2055b3b8b9c6e25c997cddb46b571c613b4b8f5fae17af
충청북도 단양군 대강면 남천리,coehyeonju@yu.com,64543577,2822147,장영수,010-9817-3692,970928-2092177,data1_20250602185117802834_6353,c1065cfb0c63667489a9da8fa2d7fff22fa4e356b07ff465d4678ae1f94c387f
충청남도 홍성군 은하면 장척리,coesangceol@yuhanhoesa.kr,91546889,58018189,백승현,010-7765-2272,051109-3134224,data1_20250602185117802834_6354,98b9795eb02425dd733d067bc2b7c5419f66d51575ad1d303920ae978190dd22
세종특별자치시 세종시 연서면 고복리,eunjigim@yu.com,67280492,4807563,이정순,010-1708-5563,060831-4436477,data1_20250602185117802834_6355,b0dc695dfd325e7e302189eebb1b17527c6002a18454aa4104a993bafcc3018c
대구광역시 달서구 성당동,sujin02@yuhanhoesa.net,38622645,7407476,나예지,010-6658-5878,860304-2206901,data1_20250602185117802834_6356,f2e85e9cd4f337c7bf1a609182d664be9cb7e317266134238bc6a2b4f6acafb7
인천광역시 계양구 장기동,subin42@yuhanhoesa.net,13800789,2860099,박영환,010-7306-3055,841212-2335326,data1_20250602185117802834_6357,9c53b5369680844cef48c2603fc234b783d31637075867e90c2f8421877905f4
전라북도 순창군 유등면 외이리,yeongsiggim@jangi.kr,49443964,16355618,김숙자,010-7157-9569,990625-2804757,data1_20250602185117802834_6358,bac3d2c5fd7a71c117b2897df86744c46946f5829e7cf22d4b2f567bd3d228b2
서울특별시 구로구 천왕동,seojunbag@gimicoe.org,7907226,1416408,김승현,010-1818-1662,470706-1865225,data1_20250602185117802834_6359,0587621417e5701ddbe9b54803fd89f0cedba9867df3e053f176ed3338f732e0
대구광역시 중구 용덕동,gimhaeun@yuhanhoesa.net,36690560,6048017,장영자,010-4679-6656,061217-3037672,data1_20250602185117802834_6360,33b7547a50bee9413d1a6af3a3bd762bd0e615928b5b7fca9445ea94acbe8581
경상북도 성주군 벽진면 외기리,ijieun@ju.kr,4247864,225015,손도윤,010-9837-4147,920929-1136679,data1_20250602185117802834_6361,9844a8aa56608d59fe2dabb6a4d2ccf4ec5efbb774136a2db3cbee9e5622c6b5
경기도 의정부시 장암동,baesunja@yu.kr,57878854,1574170,김종수,010-8969-7175,070322-3412654,data1_20250602185117802834_6362,f39df4ae873f268b6b9585495416a28f6612905f07619db6595ff7a9adb0deb5
대구광역시 중구 서내동,areumbag@jusighoesa.com,26705728,5434699,양순자,010-4540-2404,461130-2012777,data1_20250602185117802834_6363,4bae5fb3088cb226b395bd1ac5fb97884219c8b23fe8fc896c31e8cd61b2a577
서울특별시 성동구 옥수동,xcoe@songryusim.com,13712854,3510565,윤영일,010-7242-9370,980720-1415432,data1_20250602185117802834_6364,9915e57f6bff422ae5dbb9ff06117a2e3c4d1cb35547fea9fd9decf45a0bb40d
경상남도 하동군 북천면 직전리,gimdonghyeon@baggimgim.net,67726896,4737244,이정남,010-5134-8430,570908-2882791,data1_20250602185117802834_6365,8d4e4f5a8c7737d3016e8b7de69cdbcc98e14cd19bf6af8f8f8591d638df8624
광주광역시 광산구 복룡동,jeongareum@jusighoesa.com,93042552,12513773,이종수,010-7745-7223,920628-1102339,data1_20250602185117802834_6366,049519d0ab72aa6949d1cfb3710c4c88008208711136070909573416492b77bb
강원도 강릉시 용강동,ujin82@coecoeson.kr,49521723,18617918,박유진,010-2227-9817,060930-3112683,data1_20250602185117802834_6367,da4e123c4b4b227e989a1712a7d199a7dda7abdb46f7d82aa841e1ae3675247c
경기도 구리시 교문동,ogim@igo.com,11782871,5224696,김경숙,010-5250-9966,661030-2548166,data1_20250602185117802834_6368,c8b185405082c62151f9b1a268857db2c9fb37c762c2cc599d94fb684d1f62e5
전라남도 담양군 봉산면 양지리,jinui@gangiyang.net,18493053,1541681,김영진,010-2896-9996,460504-1639631,data1_20250602185117802834_6369,5ab1ed976e46135b646c9e11bd53ce4cfd1845f82bd8a5662a0e9670a76715db
제주특별자치도 제주시 이호일동,fgang@gimhong.com,51338283,2797522,김상호,010-3152-3911,780418-1603304,data1_20250602185117802834_6370,568c245919b2b3530333e9a685970f634661940ea72c8cbace368ff21d2859a5
광주광역시 광산구 광산동,anseoyeon@gimgimgim.kr,14168639,2990631,진춘자,010-2356-3249,000730-4810884,data1_20250602185117802834_6371,c67996094387aa3202d707e30bb7bb64024daa5f9f9a1499785eecbc65042f44
충청남도 홍성군 서부면 남당리,misugcoe@gimgimgim.org,92683390,27463908,박명자,010-5834-7628,130508-3388557,data1_20250602185117802834_6372,e51fc5c1122ab6fa2e89d7eb6e44f04ce3a48cfd32de5cc4622ef9473d046a77
서울특별시 광진구 구의동,cunja20@gimhanhan.com,5041949,1881020,이현우,010-5798-1876,770822-2174957,data1_20250602185117802834_6373,a6f30d4cab276e98a06cd961d76511c6fcb947573ed623287ce91b035b93a985
대구광역시 남구 이천동,iminjae@ju.kr,49547338,2082092,박지후,010-3210-9026,660314-1380550,data1_20250602185117802834_6374,e4b40484ceaa74ee9592d6138c3091abedfbd0b4dcb2494b666b4e4504c368c2
세종특별자치시 세종시 연기면 세종리,yeonghwanbag@ju.com,42021471,15557200,최현숙,010-4662-8138,660310-1558971,data1_20250602185117802834_6375,d5be6d7f0fdeb487ded55aa920ed8a7c1eb78058c6ba8e6645e4de07f1f9fbc2
충청남도 아산시 신창면 궁화리,jiyeonbag@bagi.kr,56568156,32135435,박영순,010-9131-6856,900731-1279900,data1_20250602185117802834_6376,200b10fee94b9196c5aff52358ad5c3f5f37a1e29afb921e381ace3e081cebd9
대구광역시 남구 이천동,minsuryu@iyunbag.net,49597206,10958223,강시우,010-4983-5412,120307-3420822,data1_20250602185117802834_6377,8170d1d57af7c03732502a939cef07361774b8ad1569f4357f8d33bed01729d3
충청남도 공주시 유구읍 만천리,zi@ju.com,27627877,7896734,장경희,010-4911-6387,901109-2400001,data1_20250602185117802834_6378,522c8b2c48aabc9c7802ef39bd738ffb16646fe753c9a68ab863c4f6672c6da0
충청북도 영동군 용산면 매금리,yeonggil13@hanbagi.org,15803165,4424153,정지현,010-8769-5853,480410-2567548,data1_20250602185117802834_6379,b456e072841a9dad0ab6ac4e57cf2a9dd190331901e7c8dbe3a1af72a7be0c68
부산광역시 중구 창선동2가,ogja35@gimbagbag.org,58874254,11309428,박채원,010-5115-1908,521223-1473772,data1_20250602185117802834_6380,fec6fc21ee1b1e8bbc78e71cb4be9f7f060a1ec43f8f5f914d06f3b4aaf434d1
울산광역시 울주군 서생면 진하리,yeongceolgim@igimi.com,62734039,9318638,신현지,010-9973-6345,600213-1872822,data1_20250602185117802834_6381,570881b68166f823d817bfbba0bdc20430cf73b5718d7f5051650b2ea28b9e32
경상남도 산청군 시천면 반천리,ijeongsig@gimbag.kr,41275918,2154769,안정희,010-1024-5705,651114-2608322,data1_20250602185117802834_6382,8548b6a9257f5f5faf9455592f8dcc09693f351801c721ef296e65ec7b34d7e3
경상남도 하동군 금남면 송문리,jieun93@ogimgim.org,51537494,15302874,허숙자,010-9795-5174,891020-1835480,data1_20250602185117802834_6383,fb0104d65a6df6c05c6cffc04099d365057d2fca67f319b8230175c0271398de
부산광역시 사하구 감천동,rcoe@gimseo.kr,39512497,19419032,김중수,010-9949-2735,850417-2216471,data1_20250602185117802834_6384,359ff26845a86f960d25823a5dd962963557571f54d067787a8304768c3edbb8
경상남도 김해시 한림면 용덕리,seongjingim@jusighoesa.kr,32097734,10241131,장하은,010-3287-3137,710602-2512416,data1_20250602185117802834_6385,d0e87879d4efaf79983e09c074951dad7c95eea4da84f2b00ab781354e41d673
서울특별시 강동구 성내동,ki@yu.com,82723798,18973020,김준호,010-6686-5426,460719-1565325,data1_20250602185117802834_6386,9d89a7ef17fa27e1b7c7ed9156e905d1d3c9ab22936111820372437f925b4ded
전라남도 영암군 미암면 춘동리,subin71@ju.kr,54164329,2133755,박정훈,010-8303-4106,721110-1073654,data1_20250602185117802834_6387,3d88c83c0a780c97752687e205f17fa8efcb0dbb7570574a698153bb1350652a
제주특별자치도 서귀포시 영남동,yujin15@jusighoesa.com,62432478,14455392,황준혁,010-9028-3114,800320-1582196,data1_20250602185117802834_6388,32f20631dcfac31e9d1c64d91fe7cf167a5bb324715203513407ad0310d0e43e
부산광역시 강서구 녹산동,yeonghyi23@jusighoesa.kr,25060899,3491651,장진호,010-5385-7400,100219-3162233,data1_20250602185117802834_6389,803587e800db9fdadd4b4bb8c42b3f986d51f6b803e770251001b7f462c953d5
전라북도 순창군 순창읍 장덕리,jihyeon86@gimyu.kr,60394886,3495504,이종수,010-4386-9693,730122-1587300,data1_20250602185117802834_6390,4556a7a3de74b6f6277ab2138f758b09872a63741f8197164d06dd62f53671eb
강원도 강릉시 사천면 노동리,gweonseongjin@ju.com,71838218,8104855,김주원,010-1614-9887,540726-1822035,data1_20250602185117802834_6391,ebecb5802bf509b5e1c18de94293a8a1aa564dd0d8bf92f179811ac53c11da80
